identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0010003791;LAIT VERNEUIL COOP TOURAINE BERRY;2021;116219;
0005401335;SUMIRIKO Rubber Compounding France;2021;4809;643718
0006300918;YARA FRANCE;2021;2335;601978
0005902679;FLEX-N-GATE (AEE - FAURECIA);2021;7519;
0006201114;LORMAFER;2021;;24289
0052904383;ETABLISSEMENTS PAUL PAULET;2021;29077;
0052900301;MARIE;2021;61765;
0051800173;AIRPORC;2021;0;0
0005100378;ANODEL;2021;;24606
0006302469;GRAND SALOIR SAINT NICOLAS;2021;40065;
0007004595;DUNKERQUE LNG;2021;;107582311
0009078301;STEP - Reyran;2021;;8207650
0006104259;Givaudan Lavirotte (Groupe ISALTIS);2021;138095;
0006503411;AIRBUS SAFRAN LAUNCHERS (DEFENCE&SPACE);2021;;556269
0006400196;SAS ZEPHIRE;2021;0;
0005101078;COLGATE PALMOLIVE;2021;30613;
0005101157;AmphastarFrance Pharmaceuticals;2021;;29486
0005600162;LALLEMAND SAS;2021;31038;0
0009076201;STEP - JACQUES MONOD;2021;;4953244
0009069941;EDF - CNPE de GOLFECH;2021;;160370312
0005304634;TIPIAK;2021;2510;
0005600392;ADIAMAS Entreprise;2021;;2527
0006521577;NIPPON PAINT AUTOMOTIVE FRANCE;2021;322;
0007202009;MOREAU Kléber SA Carrières;2021;;0
0006301144;ZaCh System SA;2021;95545;
0006301093;ETABLISSEMENTS LOUIS TESSIER;2021;;399280
0010400104;NOVAPEX;2021;209001;10136282
0006302554;VILMORIN;2021;432;5413
0006700773;CARAMBARCO;2021;9195;740263
0005205286;KNAUF INDUSTRIES SUD-OUEST;2021;11402;
0006402656;AUCHAN;2021;9445;
0006302132;BRANGEON Recyclage;2021;9734;
0006102857;FINORGA-AXPLORA;2021;;129845
0010600088;BOIRON;2021;42825;
0006400947;GAZECHIM;2021;;337
0006400970;VIDAU SA;2021;6736;
0006108236;KEMIRA;2021;76270;
0006101115;MOREL SARL;2021;0;0
0009070301;Station de traitement des eaux usées de Montluçon Communauté;2021;7168531;
0005803533;ATHALYS;2021;65561;
0005800574;LUBRIZOL ROUEN;2021;;41151
0055301388;STE FLECHARD RAYMOND ALLAIN LEBAILLY;2021;76192;
0007001703;MAREE (SAS JP)-(ex l'Espadon);2021;2836;
0006700392;EMFI SAS;2021;4423;
0010000745;SNCF VOYAGEURS - SNCF MOBILITES;2021;2851;
0006201047;TRW SYSTEMES DE FREINAGE;2021;;15824
0005200592;SAFT SAS;2021;;140111
0010004151;RECKITT BENCKISER CHARTRES;2021;38409;
0005401176;MALTERIES FRANCO BELGES - SOUFFLET;2021;;293436
0005202509;AIR LIQUIDE FRANCE INDUSTRIES;2021;3283;
0006808355;VEOLIA EAU (ex CGE);2021;3734;
0007000713;SAPROTEC;2021;;11390
0006803945;MAJ ELIS;2021;99807;
0010002273;PRODIA SAS;2021;34439;
0005202511;CELSA France SAS;2021;;0
0006102392;BOSTIK SA;2021;10040;
0006102064;AEROCAN FRANCE;2021;;30498
0010002647;SMB;2021;0;0
0005206361;BRENNTAG  AQUITAINE;2021;507;
0005301094;GUY DAUPHIN ENVIRONNEMENT;2021;0;89722
0005100049;SARGON;2021;;4811
0007001549;COVINOR S.A.S.;2021;859;29063
0056100402;S N V;2021;;301502
0005304086;HAMON Claude;2021;432;
0006700426;DOW France SAS (ex ROHM AND HAAS);2021;;2807042
0006606726;LANGUEDOC LAVAGE SARL;2021;22918;
0006505185;SIOM;2021;8766;
0022100032;SRMG (SUCRERIE MARIE-GALANTE);2021;370;0
0006700467;PSA Peugeot Citroën SNC Mulhouse;2021;355877;4560
0006104223;COURLY  GRAND LYON USINE LYON SUD;2021;45194;6736928
0054200985;STEPHANOISE D'ABATTAGE;2021;178809;
0007004012;Galloo France;2021;1853;
0053502428;SOCIETE LAITIERE DE RETIERS;2021;;1238401
0006506347;SOPROREAL;2021;9094;
0006601578;SOLVAY Rhodia Opérations;2021;57355;
0005601319;LAITERIE WALCHLI;2021;;79552
0010002271;TRADIVAL;2021;250452;
0005703445;IPC Petroleum France;2021;;1410
0006700613;LIEBHERR FRANCE SAS;2021;22599;
0007001179;LA VOIX DU NORD;2021;2232;
0005703983;ALBEA TUBES FRANCE SAS;2021;2622;
0005301290;COMPAGNIE DES FROMAGES & RICHESMONTS;2021;;637708
0005502532;IMERYS;2021;;0
0054902137;SIALE SAVEL;2021;;93338
0007002133;RLST Localinge;2021;60456;
0006802502;AGC Multi Material Europe SA;2021;;165276
0058503525;FAVREAU-COUTHOUIS  SAS (groupe LDC);2021;;23993
0006506261;COCA COLA EUROPEAN PARTNERS FRANCE;2021;59134;
0006404836;BAYER CROPSCIENCE;2021;277;
0007001115;BARRY CALLEBAUT NORD CACAO;2021;;11055
0010000683;DPSPC;2021;;30000
0005401298;EURIAL ULTRA FRAIS;2021;0;0
0006806903;SA COVED;2021;3464;
0005207160;SMTD;2021;;8315
0006702409;SMICTOM NORD BAS-RHIN;2021;;8102
0006201191;VIESSMANN;2021;;5375
0003700947;CHIMIREC SOCODELI;2021;352;0
0005101339;UNILEVER FRANCE HPC Industries;2021;;89228
0007001176;LESAFFRE (Société Industrielle);2021;;4949538
0005200446;UNIVAR (ex LAMBERT-RIVIERE);2021;;240
0007205729;IMERYS REFRACTORY MINERALS CLERAC;2021;;25000
0057201662;LDC;2021;580361;
0006207323;GRANULATS VICAT;2021;;0
0007201348;RHODIA  OPERATIONS;2021;;894309
0005201996;TIMAC AGRO SA;2021;;28694
0005101916;Mersen (ex CARBONE LORRAINE);2021;15098;
0005103922;SAICA PACK (ex RCO);2021;14890;
0007000905;XPO TANK CLEANING NORD FRANCE;2021;;11179
0006400053;CEGELEC SUD-EST;2021;1757;
0006301946;S2C;2021;118;
0005101542;REVOCOAT FRANCE SAS;2021;1142;1717
0007402283;SIAAP;2021;38381;
0005512875;COMMUNAUTE COM DE BELLE ILE EN MER;2021;1280;
0006103396;M.F.DES PNEUMATIQUES MICHELIN;2021;21914;
0005302830;SOCIETE DES CARRIERES DE VIGNATS;2021;;171053
0025100069;GATES SAS;2021;1750;6963
0006200378;SAINT HUBERT;2021;55223;
0051400289;CHIRON ACVF;2021;9800;
0005102332;TECHNINAT - UO de Longueau;2021;1093;
0010005151;SETRAD;2021;361;
0010001145;ESSITY OPERATIONS FRANCE (ex TISSUE);2021;;1720747
0006201943;SOCIETE MECANIQUE AUTOMOBILE DE L'EST (SMAE);2021;84828;
0006704837;SELTZ MATERIAUX SARL;2021;4119;
0006301128;SODEBO;2021;9208;558305
0052500247;Fromagerie JEAN PERRIN S.A.PERRIN VERMOT;2021;66302;
0005206997;L.N.U.F. MONTAYRAL;2021;;158112
0006900013;EDF SEI;2021;;491107
0006103596;RHODIA OPERATIONS;2021;;2939645
0006802518;DAHER SOCATA;2021;8835;1611
0005401254;APERAM ALLOYS IMPHY;2021;;533096
0020800008;SARL BETONS ET AGREGATS (BETAG);2021;;537344
0005300806;ARKEMA;2021;4825;371409
0006302572;CHARCUTERIE VENDEENNE SA;2021;;41798
0010001230;PMC ISOCHEM;2021;26288;351615
0006401061;EDF CCG de Martigues;2021;;300667372
0006600042;CHIMIREC-SOCODELI CARCASSONNE;2021;;898
0006802339;YEO FRAIS;2021;356529;
0007202370;FAURECIA INTERIEURS MORNAC SAS;2021;0;0
0005305552;CHU de Caen;2021;147321;
0006700009;GRAVIDAL;2021;;2087012
0005206028;MONDELEZ FRANCE BISCUITS PRODUCTION;2021;;17256
0006104665;METAL X;2021;;9809
0007000590;MOY PARK FRANCE;2021;141469;
0005800419;CONNECTEURS ELECTRIQUES DEUTSCH;2021;11810;
0005500302;PRODHYNET (S.A.);2021;75;
0005401338;RHODIA OPERATIONS (groupe solvay);2021;2041;3506067
0006802510;MITJAVILA TPTS;2021;530;
0006112123;JEAN BERNARD ROMERO ISDI;2021;;65000
0006506067;SEPANOR;2021;4384;
0006109203;SPIT;2021;;230877
0007003600;PLASTIC OMNIUM AUTO EXTERIOR;2021;1201;
0005521827;SBV CHATEAULIN;2021;;609853
0053100315;RECAPE S.A SCOP;2021;11827;
0005202771;TOTAL SA;2021;1701;
0006700657;ETC Ennoblissement Technique Cernay;2021;;53648
0053501859;ENTREMONT ALLIANCE;2021;;908553
0006301169;SUEZ RR IWS CHEMICALS FRANCE;2021;;2800
0007000570;MOTTEZ;2021;;566
0006300988;FLEURY MICHON LS;2021;172847;
0006601357;ARCELORMITTAL MEDITERRANNEE;2021;;240173
0007002377;THYSSEN KRUPP ELECTRICAL STEEL UGO;2021;270500;
0006506033;TAKASAGO E.P.L.;2021;2060;
0006103058;DELTA SACS;2021;2786;
0006104050;NEOVALY;2021;52860;
0006301010;SOCIETE LAITIERE DE MAYENNE;2021;;495343
0006109936;TEC'CHIM;2021;4675;0
0005702271;WEPA France;2021;293872;
0006802105;Midi Pyrénées Granulats;2021;0;0
0006400687;SEM;2021;0;423283
0006301407;SAVONNERIE DE L'ATLANTIQUE;2021;673;110000
0005104019;CIFRA (Calandrage Industriel Français);2021;4756;
0006302629;HOPITAL SAINT-JACQUES;2021;21060;0
0005100949;LEBRONZE ALLOYS (ex BRONZE INDUSTRIEL);2021;;22278
0006802054;Entreprise Soum et Compagnie;2021;;75
0007101834;STEU GRAND PRADO (VEOLIA EAU);2021;;8211348
0005208455;SCSO UNIKALO;2021;2647;
0006104769;SGL CARBON  SA;2021;;2168640
0005502263;SAG (ex REBILLON CARRIERES);2021;;365
0007208217;EDF (OPTIMAL SOLUTIONS);2021;;131566
0009072701;CTEU - EVREUX;2021;;3966370
0057200422;AUCHAN LE MANS;2021;6272;
0005101171;LE PLOMB FRANCAIS;2021;5835;
0006200791;SCORI EST;2021;;2700
0009069902;EDF - CNPE de Civaux;2021;;45132684
0010100036;POLYONE;2021;3100;
0007201362;AHLSTROM MUNKSJO SPECIALTIES;2021;;1030685
0005201357;LIXOL - Groupe BERKEM;2021;389;
0006301012;SOCIETE FROMAGERE DE CHARCHIGNE;2021;;389026
0006201294;FLASHMETAL;2021;480;0
0005801362;TARANIS DU ROUVRAY;2021;152548;
0006200817;INNOSPEC PERFORMANCE CHEMICALS;2021;;519315
0006400443;DELIFRANCE SA;2021;7874;
0006601702;CARTE NOIRE OPERATION SAS;2021;10491;400
0025200040;ESE France;2021;1902;
0006102266;MONNET SEVE S.A.;2021;0;0
0010001460;PFMP PROGIPHARM;2021;94368;
0005701569;SUEZ RR IWS CHEMICALS FRANCE;2021;682;
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2021;;9719593
0006201757;SNF SA;2021;0;0
0006503431;AUCHAN SAMADOC;2021;7142;
0005401044;LAGUILLAUMIE;2021;77446;
0006700015;EST GRANULATS;2021;;200000
0007000633;VTFR Tuberie d'Aulnoye;2021;0;122470
0006700571;DE DIETRICH SAS;2021;6398;8031
0006105217;PRYSMIAN ENERGIE CABLES SYSTEMES FCE;2021;1811;27610
0006103809;EUROCAST LYON;2021;82192;
0050100133;BOUVARD ALINA INDUSTRIE;2021;5991;
0006109081;BDS RECYCLAGE;2021;;70
0006115210;AMOEBA;2021;1000;
0005601311;SOCOPA VIANDES;2021;;267721
0010000968;DS SMITH PAPER COULLONS;2021;0;0
0058500277;SECANIM CENTRE SAS;2021;;0
0009069935;CIS BIO INTERNATIONAL;2021;;13221
0005701961;Michelin MFPM;2021;37000;582179
0006401233;SOMECA;2021;0;
0005701344;ENTREMONT SODIAAL;2021;244727;
0005900191;PROFIALIS;2021;;17700
0006700781;SOPREMA;2021;6491;1449916
0005514370;LE ROUX TP ET CARRIERES;2021;;369
0003801489;AOPLI Association d'Organisation de Producteurs de Légumes d'Industrie;2021;139326;
0006002952;Juliette DOITEAU;2021;5099;
0056700264;EARL RIHN;2021;4506;
0055601300;JOSSELIN PORC ABATTAGE SA;2021;;390943
0057100136;LDC BOURGOGNE;2021;233702;
0007101932;ALBIOMA SAINT PIERRE;2021;2284;
0010001342;MAURY IMPRIMEUR;2021;2522;
0006400889;MAREVA PISCINES ET FILTRATIONS;2021;3182;27737
0006103676;Métropole de Lyon;2021;88401;
0006202482;FAURECIA SYSTEMES D'INTERIEUR St Michel;2021;2344;
0005500150;LES LAVANDIERES SAS;2021;60078;
0010001791;ROBERT BOSCH AUTOMOTIVE STEERING SAS;2021;4091;
0005205637;SMIVAL47  (VALORIZON);2021;;9718
0007300189;COMMUNAUTE D AGGLOMERATION DU PAYS AJACCIEN;2021;;23701
0007000638;MG-VALDUNES;2021;3112;394400
0005600377;SAIPOL;2021;22184;
0005600390;PAPETERIES DE GIROUX  SA;2021;;321435
0006102025;NEXANS FRANCE;2021;103534;
0005201455;SIETOM DE CHALOSSE;2021;;18068
0009074401;STEP - Livery;2021;;4628390
0010008595;CENTRE HOSPITALIER BLOIS;2021;13133;
0005600467;Société des Eaux de VOLVIC;2021;489045;
0009000296;RMT;2021;174535;
0007004065;GALLOO FRANCE SA (ex VRT);2021;2057;
0006207626;LINGENHELD ENVIRONNEMENT LOR ex ENVALOR;2021;;12075
0005300973;FROMAGERIE DE LIVAROT;2021;;122581
0005300123;VIGNAL ABL;2021;3;
0007100701;EDF-SEI;2021;;655
0009069933;EDF - CNPE de Dampierre-en-Burly;2021;;136835883
0006401268;LAFARGEHOLCIM GRANULATS;2021;0;0
0010600063;GERFLOR TARARE SNC;2021;6716;48655
0006401000;ORTEC INDUSTRIE;2021;18798;
0006108149;KALHYGE 1;2021;56054;
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2021;16401;
0005701701;CIMENTS CALCIA;2021;;386585
0007000936;TEREOS Sucrerie de Lillers;2021;;1803936
0005900126;FRALSEN;2021;830;
0028400088;Laboratoires Anios SAS;2021;29000;
0006201189;ALLGAIER FRANCE;2021;;7177
0006702264;CENTRE HOSPITALIER (MOENSCHBERG-Emile);2021;131792;
0006306874;BLANCHISSERIE DU MAINE;2021;12412;
0005400263;EQIOM Granulats;2021;;99171
0005800571;VALLOUREC TUBES FRANCE;2021;;203765
0005800503;CARLO ERBA REAGENTS Val de Reuil;2021;9277;300
0009078303;STATION D'EPURATION AMPHORA PONT DE LA CLUE;2021;;5382276
0005205109;KURITA;2021;;1834
0005101361;AKZO NOBEL DECORATIVE (ex AKZO NOBEL CO);2021;15538;
0006203761;MAYOT SARL;2021;;746
0005204084;Société Nouvelle des Gravières de Gouts;2021;;111770
0007000535;Nexans  France - atelier coulée;2021;;78963
0005401902;ASTREA Fontaine SAS;2021;5066;
0006802464;SOCIETE PORC MONTAGNE;2021;57046;
0005701409;IPC PETROLEUM FRANCE;2021;;2600
0009069905;EDF - CNPE de Penly;2021;;2519811294
0006103495;BOURG INDUSTRIE (EX AUFIGEST);2021;3901;4805
0010400051;HEXCEL REINFORCEMENTS;2021;1620;
0005401545;PORTERET BEAULIEU INDUSTRIE;2021;;56297
0006605350;LE FOURNIL BITERROIS;2021;4406;
0006303448;STIMY;2021;;3
0010000931;TERR'LOIRE (Société Nouvelle);2021;46348;6232
0005600332;MANUF FRANC PNEUMATIQ MICHELIN;2021;8760;
0006700639;FEDERAL MOGUL VALVETRAIN (ex TRW);2021;232;6097
0006105229;CARLY REFRIG. COMPONENTS SOLUT. ex CARLY;2021;303;0
0006400942;KEM ONE France;2021;361518;1275401
0007001125;CHARCUTERIE DES FLANDRES;2021;5417;
0009069910;EDF - CNPE de Nogent-sur-Seine;2021;;100776000
0010100155;CA HAUT BUGEY;2021;82502;
0005205968;SMD3;2021;316674;
0005800635;ARLANXEO ELASTOMERES FRANCE SAS;2021;;785638
0007100049;ALBIOMA ALG Centrale thermique;2021;;732485
0040000003;Electricité De Mayotte - EDM;2021;0;10
0006104078;KEOLIS LYON;2021;4121;
0005801058;PRYSMIAN CABLES ET SYSTEMES FRANCE;2021;;740844
0005701552;ADM Bazancourt SASU;2021;;0
0009000364;Atelier industriel de l'aéronautique de Clermont-ferrand;2021;;0
0006802238;VOA VERRERIE OUVRIERE D' ALBI SA;2021;26180;
0006810697;SAS LISI AEROSPACE-BLANC AERO INDUSTRIES;2021;10404;
0010300047;TRIGANO MDC;2021;;1294
0052904354;CANDIA;2021;162988;44214
0006104270;SNCF - TECHNICENTRE RHONE ALPES;2021;17331;
0005504579;VERGERS DE CHATEAUBOURG SAS;2021;;262071
0005800969;SEEM SEMRAC;2021;;357
0006601671;ANETT DIX;2021;21994;
0006700349;MICHEL Wittelsheim (carrière);2021;;0
0006302270;TRIOPLAST;2021;4138;
0006400451;GB FOODS PRODUCTION FRANCE SAS / LIEBIG;2021;2628;173425
0010007721;BLANCHISSERIE BLESOISE;2021;64000;
0006103358;SETFORGE EXTRUSION SN;2021;3320;
0016300281;ROZANA;2021;2066;128457
0005500405;GELAGRI BRETAGNE (ST CARADEC);2021;;0
0006302229;AR PACKAGING;2021;357;0
0006508051;TSEP;2021;3358;
0007000488;CNH INDUSTRIAL FRANCE;2021;4994;10720
0005101938;BOASSO GLOBAL;2021;11343;
0007201595;SCORI;2021;;2115
0054000863;LABEYRIE;2021;;243485
0005901267;KNAUF INDUSTRIES;2021;;838
0006700538;ALSACHIMIE;2021;;136888309
0005500769;JRS  MARINE PRODUCTS LANDERNEAU;2021;;468072
0006705039;CERNAY ENVIRONNEMENT;2021;26553;
0010000625;STEARINERIE DUBOIS;2021;;45469
0006601697;Société EVOLIA;2021;7;
0007202157;SUEZ RV SUD OUEST (ex SITA);2021;;12045
0006700670;STOCKO CONTACT;2021;6448;13762
0006206790;HAGANIS;2021;25540070;
0006506498;VALO'MARNE (EX CIE);2021;94965;
0006700760;MAHLE BEHR France;2021;3300;
0006000451;MAZAL;2021;500;
0054201059;ROCHEBILLARD ET BLEIN;2021;4036;
0005510994;SBVPU;2021;;7768
0006700460;RUBIS TERMINAL;2021;;30200
0007202158;SUEZ RV SUD OUEST (ex SITA);2021;;5654
0007001871;KNAUF INDUSTRIES NORD;2021;4535;
0005600465;EUROPAFI;2021;;385002
0006400082;SCCV LE CERCLE DES VIGNERONS DE PROVENCE;2021;10960;
0006102350;LAFARGE CIMENTS;2021;0;0
0006301043;REEL;2021;;71
0007000929;MFT - ex COLOREDO;2021;43415;
0005401404;REM;2021;17420;
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);2021;0;
0006700093;EQIOM;2021;;370000
0007100111;Teralta Granulats Bétons Réunion;2021;0;0
0006202271;MICHELIN;2021;;253053
0005801756;PAULSTRA;2021;7550;
0006102509;MARKEM-IMAJE INDUSTRIES;2021;2340;
0006804276;GRAVIERS GARONNAIS;2021;0;0
0005202305;CURIA FRANCE;2021;7583;
0005100114;TEREOS FRANCE (BUCY);2021;;1151034
0055601331;CITE MARINE;2021;155583;
0006201878;SAARSTAHL AG;2021;1260;
0006114277;TERRAGR'EAU;2021;;1625
0022100060;SIS BONNE MERE;2021;;74842
0054200983;TRADIVAL;2021;11833;
0006103724;KEM ONE;2021;;2963045
0006409589;SAINT GOBAIN COATING SOLUTIONS;2021;139;
0006400992;CLEAN 13;2021;3622;
0007004253;GALLOO FRANCE MARQUETTE;2021;21024;
0006108372;Groupe SCAPA FRANCE;2021;5127;
0006802199;Distillerie des Grands crus Sarl;2021;;9808
0007001078;SPAC;2021;28744;
0006802382;GIT  SAS;2021;540;
0005105741;DAUNAT PICARDIE;2021;102261;
0006301125;SOFIVO SAS;2021;;441449
0006806990;Syndicat Mixte Dép Eau et Assainissement;2021;6500;
0006503288;TOTAL RAFFINAGE FRANCE;2021;;141723
0018100034;ALUMINIUM PECHINEY;2021;;179855
0007004370;PMC OUVRIE;2021;1048;
0005202690;ARKEMA France;2021;434931;181967
0006506504;ELECTROLYSE FONTENAYSIENNE;2021;4605;
0006104657;Suez Organique Compostière de Savoie;2021;13771;
0006804030;CARRIERES DU SUD OUEST;2021;0;0
0006802598;LAFARGE CIMENTS;2021;;0
0009069906;EDF - Site de Brennilis;2021;;491627
0005600024;VICAT SA;2021;6177;667443
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2021;;1958615
0005501318;CGPA PENY;2021;0;0
0050100364;BRESSOR SA;2021;;512145
0006604097;SCV Les Vignobles du Rivesaltais;2021;;11270
0005301850;LIS France;2021;;95273
0005201999;RAYONIER A.M.  AVEBENE;2021;55;
0005800483;EUROFOIL FRANCE;2021;;60400
0006600459;KONINGS SPIRIT & DRINKS FRANCE;2021;33005;
0005801468;PPG COATINGS SA;2021;;2900
0006100944;CEMEX Granulats Rhône Méditerranée;2021;0;0
0006700452;DMC SAS;2021;222806;
0006207812;FAURECIA SAS;2021;1096;
0006802513;FERROPEM;2021;1022;1957638
0005800305;TOURRES ET CIE;2021;16088;
0006112328;ETABLISSEMENTS PROVERBIO;2021;75726;
0005800289;VALDEPHARM;2021;0;56338
0040000019;STAR URAHAFU;2021;;7194
0007004287;GALLOO Littoral Bourbourg ex BERTOUT;2021;;7214
0007000797;SOCIETE INDUSTRIELLE DES OLEAGINEUX;2021;;583584
0006506686;COCA COLA EUROPEAN PARTNERS CCEP;2021;174593;
0007000951;SOTRENOR;2021;0;434
0010000030;TRIBALLAT Hubert Laiteries;2021;2968;176154
0055600755;SPF;2021;69609;
0006103995;UNIVAR SOLUTIONS;2021;1438;
0006408791;SCA VALDEZE;2021;;17265
0006200921;RHOVYL;2021;0;52071
0005500040;LNA LAITERIE NOUVELLE DE L ARGUENON;2021;0;832955
0016300368;SOCAMONT SAS;2021;502;
0005105906;HARRY'S RESTAURATION;2021;4128;0
0052903461;SOCABAQ;2021;65357;
0006501169;TOTAL Raffinage France;2021;;169427
0006103356;SETFORGE;2021;937;
0007000789;POLYNT COMPOSITES FRANCE;2021;97493;
0005426238;ARQUUS CMCO;2021;;1052
0006100300;SAMIN SA;2021;;1
0006104169;HCL HOPITAL DE LA CROIX ROUSSE;2021;67221;
0006301894;M LEGO;2021;;247
0006301640;BRENNTAG;2021;3412;
0006201560;UEM;2021;;2250
0051900456;SABCOR;2021;40851;
0058500832;CHARAL;2021;229909;
0007000045;ETABLISSEMENTS BOCAHUT SAS.;2021;;3110006
0006803840;SAS Robert BOSCH;2021;2965;
0052900419;MOULIN DE LA MARCHE;2021;74623;
0006700583;RICOH INDUSTRIE FRANCE;2021;20227;115933
0006600248;ATELIERS D'OCCITANIE (Z.I. de Plaisance);2021;715;
0006400503;ROUSSELOT Isle sur Sorgue SAS;2021;;2201698
0006102359;SICTOBA (Grospierre);2021;6975;
0053100467;ETS MICHEL SAS;2021;1033;
0006505584;PLACOPLATRE SA;2021;5376;
0006802379;ESSO SAF;2021;31530;
0006502055;LESAFFRE Sucrerie;2021;;418153
0005106758;SPECIALITES TA;2021;418;
0005100770;MONDELEZ FRANCE BISCUITS PRODUCTION SAS;2021;6000;
0006506763;CAPOULADE (Décharge d'Isles-les-Meldeuse;2021;;20553
0054900591;ELIVIA CHOLET - SCAVO;2021;7603;
0005701783;MALTEUROP FRANCE;2021;;517803
0006304015;RIVAZUR CAKES;2021;;2206
0006201616;REHAU INDUSTRIE SARL;2021;;4136
0006400525;Mc CORMICK France;2021;26424;
0007000742;DAUDRUY VAN CAUWENBERGHE et FILS;2021;;348511
0006501905;LINDE France s.a.;2021;;15412
0007201660;FDL;2021;0;0
0005204248;LES CARRIERES DE BRAX SAS;2021;0;0
0005801305;FERRERO FRANCE;2021;28153;
0005201604;SERETRAM;2021;;306924
0006506043;CYDEC - Groupe PAPREC (ex CGECP );2021;28480;
0016400142;UNITHER INDUSTRIES Gannat;2021;15661;
0006700013;SABLIERES HELMBACHER S. A.;2021;;270912
0058700532;LAITERIE LES FAYES;2021;102276;0
0006700208;MICHEL Baldersheim;2021;;0
0053500033;ETABLISSEMENTS JEAN BRIENT;2021;;87972
0005401075;KRONOSPAN SAS;2021;0;
0052300359;SE CHAVEGRAND SAS;2021;;51950
0005500194;SAS LE PLENIER BOSCHER;2021;;271216
0005302845;ATOS;2021;;1294
0005800559;E & S CHIMIE;2021;42496;
0006104379;ARKEMA USINE DE LA CHAMBRE;2021;;10132538
0005701515;TEREOS FRANCE;2021;0;0
0005202554;TANNERIE CARRIAT;2021;42296;
0007001960;MALTERIES FRANCO-BELGES (St Saulve);2021;;162899
0006504407;PAULSTRA SNC -Dot Vibrachoc;2021;236;
0006201116;DAIMAY France (ex MOTUS);2021;54803;
0052900449;SILL;2021;;227355
0006506964;FERINOX;2021;108;108
0007001103;Communauté de communes du Ternois;2021;;1558579
0016400310;LA COMPAGNIE DU BISCUIT;2021;2415;
0006200725;VICAT (usine de Xeuilley);2021;;49651
0009069929;CEA Marcoule;2021;;10078956
0005701562;MHCS - CUVERIE BERNON;2021;29002;
0007203654;UVE/UIOM CDA de La Rochelle (SETRADONYX);2021;1902;
0007201872;CIMENTS CALCIA sas;2021;;34114
0006802180;Forges de Niaux;2021;;512064
0006202598;SOCIETE FROMAGERE DE XERTIGNY;2021;;127711
0005207489;CEMEX Granulats Sud-Ouest S.A.S.;2021;;0
0006410379;INEOS DERIVATIVES LAVERA LPG (IDL - LPG);2021;793502;
0006107527;VENCOREX FRANCE;2021;;44815121
0007201491;SCHNEIDER ELECTRIC FRANCE - I.Espagnac;2021;2533;0
0006803775;VINOVALIE - Site de Rabastens;2021;19401;19401
0006301354;FRAMATOME;2021;;3025
0006301360;CELIA - LAITERIE DE CRAON;2021;;852797
0005800398;CRISTAL UNION;2021;;519040
0006000454;SETHELEC;2021;;5892
0005702726;Bonduelle traiteur - Appetifrais SAS;2021;;47319
0006400341;ARKOPHARMA SA;2021;20222;
0007001542;CORRUE et Christian DESEILLE (SA Joël);2021;3150;
0006700540;CERNAY ENVIRONNEMENT - CRRE;2021;;9427
0010400096;MINITUBES;2021;511;
0005102374;BONDUELLE EUROPE LONG LIFE;2021;;4373635
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2021;180967;
0005800378;SEDIBEX;2021;;336125
0006104106;MAUSER FRANCE;2021;307;
0005703146;BLANCHISSERIE G.C.S.I.H.A.;2021;12000;
0006400364;ALLIOS;2021;1820;
0006501916;VILLARD SARL;2021;1307;
0006700694;TANNERIES HAAS;2021;54900;
0006601744;SA des EAUX MINERALES d'EVIAN;2021;14726;
0005800350;ERAMET;2021;;715703
0006700357;SOCIETE NOUVELLE SOTRALENTZ PACKAGING;2021;;5884
0006102124;VERALLIA Lagnieu;2021;68553;
0052902419;EVEN LAIT INDUSTRIE;2021;;901975
0022200498;ALBIOMA;2021;;102945
0007000703;SECAB SARL;2021;;884443
0052903139;SARL Hubert Simon;2021;0;0
0006800277;GRANULATS VICAT;2021;;0
0003901300;LHOTELLIER DEPOLLUTION;2021;;1200
0010004475;HENKEL FRANCE OPERATIONS SAS (WR GRACE);2021;16591;0
0007001757;FRAIS Embal (Sté);2021;117556;
0006202174;MARCILLAT CORCIEUX site ETS ASMAR;2021;;220728
0005501236;BONDUELLE TRAITEUR (Saladerie);2021;74225;
0005801215;MILLENNIUM CHEMICALS SAS;2021;;69367
0006400347;MAJ SA;2021;71226;
0005800348;ExxonMobil Chemical France;2021;;515873
0005305154;FARMACLAIR;2021;47618;
0005701246;FORGES DE FRONCLES;2021;;3893
0006301035;AVIATUBE;2021;5489;
0007202117;ANETT UN s.a.r.l.;2021;;126870
0005801350;MAJ (ELIS NORMANDIE);2021;81028;
0006503232;RAFFINERIE DU MIDI;2021;;30000
0005201036;CIE COMMERCIALE MANUTENTION PETROLIERE;2021;;287592
0010000385;ARISTON THERMO GROUP;2021;;1370
0006301466;KELVION THERMAL SOLUTIONS (GEA-BTT);2021;2813;600
0007002799;MENISSEZ FRAIS SAS;2021;27553;
0005205366;EUROVIA  LIANTS SUD-OUEST Coulounieix;2021;37625;
0005702818;ARCAVI;2021;;471
0005503619;ELIS LOCALINGE;2021;44026;
