identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0053501379;SOLEVAL FRANCE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;;02 02 99;Déchets non spécifiés ailleurs.;315;tonnes/an
0053501379;SOLEVAL FRANCE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;;20 03 04;Boues de fosses septiques;1.5;tonnes/an
0053501379;SOLEVAL FRANCE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;35;;17 04 07;Métaux en mélange;16.3;tonnes/an
0053502069;TRIBALLAT NOYAL;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);35;;20 01 99;Autres fractions non spécifiées ailleurs.;164;tonnes/an
0053502069;TRIBALLAT NOYAL;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;44;;20 01 99;Autres fractions non spécifiées ailleurs.;339;tonnes/an
0053502069;TRIBALLAT NOYAL;Production de déchets non dangereux;2020;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;35;;19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;4980;tonnes/an
0053502069;TRIBALLAT NOYAL;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;35;;19 10 01;Déchets de fer ou d'acier;23;tonnes/an
0053502069;TRIBALLAT NOYAL;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;35;;19 12 01;Papier et carton;70.5;tonnes/an
0053502069;TRIBALLAT NOYAL;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;35;;19 12 07;Bois autres que ceux visés à la rubrique 19 12 06;26.5;tonnes/an
0053502069;TRIBALLAT NOYAL;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;44;;20 01 39;Matières plastiques;9.91;tonnes/an
0053502069;TRIBALLAT NOYAL;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;44;;20 01 99;Autres fractions non spécifiées ailleurs.;55.8;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);53;;20 03 01;Déchets municipaux en mélange;125;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;53;;16 01 03;Pneus hors d'usage;21.9;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;35;;19 08 09;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires;580;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;53;;15 01 01;Emballages en papier/carton;20.5;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;53;;15 01 02;Emballages en matières plastiques;14;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;22;;15 01 03;Emballages en bois;228;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;44;;15 01 03;Emballages en bois;1.2;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);44;;15 01 07;Emballages en verre;4.3;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);44;;16 01 17;Métaux ferreux;43.8;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);44;;16 01 18;Métaux non ferreux;6.4;tonnes/an
0053502428;SOCIETE LAITIERE DE RETIERS;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;92;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);2900;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;35;;20 03 01;Déchets municipaux en mélange;87.2;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;35;;02 05 02;Boues provenant du traitement in situ des effluents;6600;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;02 05 01;Matières impropres à la consommation ou à la transformation;35;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;15 01 01;Emballages en papier/carton;9.7;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;15 01 02;Emballages en matières plastiques;64.5;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;15 01 06;Emballages en mélange;66.7;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;17 02 01;Bois;4.46;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;17 04 05;Fer et acier;8.26;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;;02 05 02;Boues provenant du traitement in situ des effluents;660;tonnes/an
0053502544;ARMOR PROTEINES;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);50;;02 05 02;Boues provenant du traitement in situ des effluents;225;tonnes/an
0053503227;SOCIETE LAITIERE DE VITRE;Production de déchets non dangereux;2020;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);53;;20 03 01;Déchets municipaux en mélange;194;tonnes/an
0053503227;SOCIETE LAITIERE DE VITRE;Production de déchets non dangereux;2020;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;53;;02 05 01;Matières impropres à la consommation ou à la transformation;2570;tonnes/an
0053503227;SOCIETE LAITIERE DE VITRE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;16 05 05;Gaz en récipients à pression autres que ceux visés à la rubrique 16 05 04;0.32;tonnes/an
0053503227;SOCIETE LAITIERE DE VITRE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);53;;15 01 01;Emballages en papier/carton;279;tonnes/an
0053503227;SOCIETE LAITIERE DE VITRE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);44;;15 01 02;Emballages en matières plastiques;427;tonnes/an
0053503227;SOCIETE LAITIERE DE VITRE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);53;;15 01 03;Emballages en bois;37;tonnes/an
0053503227;SOCIETE LAITIERE DE VITRE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;53;;15 01 04;Emballages métalliques;16;tonnes/an
0053503227;SOCIETE LAITIERE DE VITRE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;35;;16 01 18;Métaux non ferreux;58;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;35;;02 02 04;Boues provenant du traitement in situ des effluents;8440;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;35;;02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;8200;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;35;;02 02 04;Boues provenant du traitement in situ des effluents;180;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);44;;08 03 13;Déchets d'encres autres que ceux visés à la rubrique 08 03 12;1.25;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;15 01 01;Emballages en papier/carton;154;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);56;;15 01 02;Emballages en matières plastiques;64.4;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;15 01 07;Emballages en verre;0.72;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;16 01 03;Pneus hors d'usage;10;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;17 04 02;Aluminium;3.62;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;17 04 05;Fer et acier;50;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;17 04 07;Métaux en mélange;114.8;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;20 01 01;Papier et carton;134;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;101;tonnes/an
0053503230;SOCIETE VITREENNE D'ABATTAGE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;;20 03 01;Déchets municipaux en mélange;567;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);42;;16 06 04;Piles alcalines (sauf rubrique 16 06 03);0;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);38;;19 08 09;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires;182;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;71;;08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;0.07;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;38;;20 03 01;Déchets municipaux en mélange;539;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;38;;19 08 05;Boues provenant du traitement des eaux usées urbaines;786;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;42;;02 02 99;Déchets non spécifiés ailleurs.;313;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;38;;15 01 02;Emballages en matières plastiques;45.9;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;69;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;0;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;38;;20 01 01;Papier et carton;200;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;38;;20 01 39;Matières plastiques;229;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);38;;20 01 02;Verre;0.68;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);39;;02 02 02;Déchets de tissus animaux;4310;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);69;;02 02 02;Déchets de tissus animaux;63.1;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);38;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;33.6;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);42;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;82.1;tonnes/an
0053800011;AOSTE SNC;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;;17 04 07;Métaux en mélange;53.3;tonnes/an
0053800603;CANDIA/YOPLAIT;Production de déchets non dangereux;2020;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;69;;20 01 99;Autres fractions non spécifiées ailleurs.;1560;tonnes/an
0053800603;CANDIA/YOPLAIT;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;69;;20 01 39;Matières plastiques;7.6;tonnes/an
0053800603;CANDIA/YOPLAIT;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);69;;03 01 05;Sciure de bois, copeaux, chutes, bois, panneaux de particules et placages autres que ceux visés à la rubrique 03 01 04;45;tonnes/an
0053800603;CANDIA/YOPLAIT;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);69;;15 01 05;Emballages composites;189;tonnes/an
0053800603;CANDIA/YOPLAIT;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);69;;19 08 05;Boues provenant du traitement des eaux usées urbaines;2820;tonnes/an
0053800603;CANDIA/YOPLAIT;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);69;;19 02 03;Déchets prémélangés composés seulement de déchets non dangereux;9.8;tonnes/an
0053800603;CANDIA/YOPLAIT;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);69;;20 01 01;Papier et carton;341;tonnes/an
0053800603;CANDIA/YOPLAIT;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);69;;20 01 39;Matières plastiques;152;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;D10;D10 Incinération à terre;41;;15 01 06;Emballages en mélange;156;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;41;;20 03 06;Déchets provenant du nettoyage des égouts;17.5;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);37;;15 01 02;Emballages en matières plastiques;2.04;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);41;;02 01 01;Boues provenant du lavage et du nettoyage;1170;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);61;;02 02 03;Matières impropres à la consommation ou à la transformation;88.2;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);41;;19 08 09;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires;394;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;41;;12 01 01;Limaille et chutes de métaux ferreux;32.5;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;41;;16 02 16;Composants retirés des équipements mis au rebut autres que ceux visés à la rubrique 16 02 15.;0.374;tonnes/an
0054100102;AFFINITY LA CHAPELLE;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;41;;15 01 01;Emballages en papier/carton;158;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;41;;19 08 09;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires;1;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;41;;02 06 01;Matières impropres à la consommation ou à la transformation;522;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;41;;20 03 01;Déchets municipaux en mélange;330;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;41;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;32.6;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);41;;02 06 03;Boues provenant du traitement in situ des effluents;1070;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);41;;20 01 01;Papier et carton;384;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;41;;19 10 01;Déchets de fer ou d'acier;17.7;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;41;;20 01 40;Métaux;1.82;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;37;;15 01 02;Emballages en matières plastiques;32.2;tonnes/an
0054100182;ST MICHEL CONTRES;Production de déchets non dangereux;2020;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;41;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;0.047;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;39;;15 01 06;Emballages en mélange;0.038;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;42;;20 03 01;Déchets municipaux en mélange;680;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);42;;02 03 01;Boues provenant du lavage, du nettoyage, de l'épluchage, de la centrifugation et de la séparation;2.05;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);39;;08 04 99;Déchets non spécifiés ailleurs.;0.221;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);69;;10 03 18;Déchets carbonés provenant de la fabrication des anodes autres que ceux visés à la rubrique 10 03 17;0.09;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);39;;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;9.47;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);39;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;0.01;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);42;;20 03 04;Boues de fosses septiques;22.5;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);42;;02 03 01;Boues provenant du lavage, du nettoyage, de l'épluchage, de la centrifugation et de la séparation;310;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);42;;02 03 04;Matières impropres à la consommation ou à la transformation;1430;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);42;;15 01 01;Emballages en papier/carton;567;tonnes/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2020;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);42;;15 01 02;Emballages en matières plastiques;42.6;tonnes/an
