identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0006102771;STEF LOGISTIQUE MEDITERRANEE;2020;10108;;;
0005204674;DRAGAGES PONT DE LESCAR S.A.S;2020;206812;0;0;0
0006302263;Reitzel Briand;2020;76000;;;
0007001787;LESIEUR GENERALE CONDIMENTAIRE SAS;2020;;;60823;
0052901675;SCEA DE PRATENOU;2020;14600;;;
0052204800;SCEA DE LA LANDE;2020;25220;;;
0007000962;IMERYS (ex Kerneos);2020;;;94640;
0052205533;EARL DE LA BOURDONNIERE;2020;12353;;;
0006702046;KERMEL;2020;2021794;;2500;
0052901022;EARL PEMOCH AR PONT;2020;14600;0;;
0052401517;MADEMOISELLE DESSERTS;2020;;;71823;
0006407835;MAJ SA;2020;27773;;389;
0005801086;TANK SOLUTIONS NORMANDIE;2020;;;97643;
0005202240;BMS UPSA;2020;0;0;57993;0
0006803194;PROLAINAT SA;2020;0;0;125376;0
0007000788;COPALIS INDUSTRIE;2020;;;75624;2190000
0005803901;PATISSERIE PASQUIER SAINT VALERY;2020;;;50006;
0010300109;VALRHONA;2020;24448;0;19407;0
0022200048;SNEMBG;2020;;;81538;
0055500458;SCEA de la Warinaux;2020;12178;;;
0009069923;INSTITUT LAUE LANGEVIN;2020;30809;23430931;27539;
0006303870;ORBELLO GRANULATS MAINE;2020;24879;;;
0006201828;COLLECTE LAIT SARREBOURG;2020;37432;;;
0006401329;GRANULATS DE LA CRAU- CALVIERE;2020;70000;;;
0006108628;BOIRON FRERES;2020;0;300;74525;0
0006300201;SANTRAC;2020;;72648;;
0050100111;COMPAGNIE ABATTAGE de BOURG EN BRESSE;2020;7220;;78858;
0006400196;SAS ZEPHIRE;2020;0;0;80152;0
0009069932;EDF - CNPE de Chinon (Chinon A, Chinon B, LIDEC);2020;288;184764048;;
0007001157;NESTLE PURINA PETCARE;2020;204065;;2678;
0006700332;HOLCIM BETON GRANULAT HAUT RHIN- HBGHR;2020;424323;0;;
0022100006;ALBIOMA LE MOULE;2020;47;1369699;3457;
0007001279;ENGIE Thermique France - Centrale DK6;2020;;186062;;586825280
0006301733;Fromagerie BEL Production France;2020;;;680333;
0006804179;NUTRITION & SANTE;2020;0;0;111755;0
0005701763;LE BRONZE INDUSTRIEL (ancienne);2020;324181;;651;
0006303438;INITIAL SERVICES TEXTILES;2020;45686;;;
0006102913;MULTIBASE;2020;73422;;;
0010400025;PRYSMIAN TELECOM CABLES & SYSTEMES FRANC;2020;56106;;4043;
0010300046;DELIFRANCE;2020;52715;;43191;
0009000153;DA 273;2020;8510;;4637;
0005901400;ISOLA COMPOSITE FRANCE;2020;8922;0;797;0
0006700082;QUARTZ D'ALSACE;2020;1717169;;;
0006802180;Forges de Niaux;2020;;510048;;
0010400075;AIR LIQUIDE HYDROGENE;2020;;;86492;
0055100121;SARL DU VAL DEFFONTAINES;2020;9750;;;
0007405059;PANZANI;2020;;;51391;
0006401052;ARCELORMITTAL Méditerranée;2020;;;16122000;
0006802992;TRIMET FRANCE;2020;;118850;;
0006100860;RMG;2020;15103;;;
0005300050;SACAB_SABLIERES ET CARRIERES DU BESSIN;2020;65299;;;
0007000855;BELL (BONDUELLE EUROPE LONG LIFE ex BCI);2020;317578;;1330;
0006409666;MANON ex SIBELL;2020;28868;;73616;
0006700379;CHEMET-GLI;2020;8507;0;8277;0
0006102767;POLYTECHNYL (ex RHODIA);2020;193062;;;
0005200010;POLYREY S.A.S. (usine);2020;0;396098;392;0
0006102272;TREDI;2020;1221120;;269693;
0005800483;EUROFOIL FRANCE;2020;;106200;10596;
0009075401;Station du Grand Nancy située à MAXEVILLE;2020;154634;;33016;
0005702271;WEPA France;2020;414460;0;17119;0
0007000985;CRODA CHOCQUES SAS;2020;309721;;4161;
0006400273;SEC;2020;45641;;;
0007003919;PANAVI;2020;0;0;124048;0
0006104169;HCL HOPITAL DE LA CROIX ROUSSE;2020;;;70450;
0006802548;FIBRE EXCELLENCE SAINT-GAUDENS;2020;;19562784;;
0010001289;LES CRUDETTES;2020;;;398372;
0006200031;MANUFACTURE DE BACCARAT;2020;135681;26486;0;0
0006301617;ALIFEL MOULINS DE LOUE;2020;17785;;;
0006301264;FLEURY MICHON LS;2020;0;0;69649;0
0054200370;AOSTE SNC;2020;;;83476;
0005901267;KNAUF INDUSTRIES;2020;11745;;455;
0052900486;EARL LE LANN;2020;12739;;;
0006301446;FRAMATOME;2020;0;0;90052;0
0006503498;LAFARGE GRANULATS SEINE NORD;2020;;202104;128;
0007002301;Eaux minérales de St Amand - Sc Thermal;2020;313516;;;
0006700657;ETC Ennoblissement Technique Cernay;2020;61618;;346;
0010004439;NEXANS France;2020;30510;0;7318;0
0010000972;CHRO LA SOURCE;2020;;;163387;
0006503227;TECHNOCENTRE RENAULT;2020;;;67760;
0007002133;RLST Localinge;2020;60817;;7692;
0006103731;RHODIA OPERATIONS;2020;11370460;6713203;56915;0
0007000551;TANK SERVICE;2020;27354;;19814;
0006104577;HACER TRAITEMENTS DE SURFACE;2020;105713;;8528;
0005101610;SAINT GOBAIN GLASS;2020;185821;0;4496;0
0005701706;SUN DESHY;2020;37241;;672;
0006000283;DELVERT;2020;;;91411;
0054902244;ESPERANCE (GAEC DE L');2020;10490;0;0;0
0010000931;TERR'LOIRE (Société Nouvelle);2020;153415;;;
0007000938;TEREOS FRANCE;2020;;385562;13452;
0005300573;MAISON JOHANES BOUBEE-PRODIS (rte Tilly);2020;0;0;81183;0
0009074501;STEP - LA CHAPELLE-SAINT-MESMIN;2020;158955;;272;
0005802304;LUNOR DISTRIBUTION;2020;;;293557;
0054901272;GRASSET Dominique (EARL);2020;;9800;;
0006104578;SOC CAUX TRAITEMENT DE SURFACE;2020;23008;;;
0005800350;ERAMET;2020;;;813331;
0053501906;COOPERL ARC ATLANTIQUE;2020;;;406060;
0005601336;Cie FROMAGERE VALLEE DE L'ANCE;2020;0;0;263655;0
0006521615;BOUYGUES TRAVAUX PUBLICS;2020;;;281886;
0005303657;SOCIETE FROMAGERE D'ORBEC;2020;166278;553770;1137;
0053600332;BUISSON DE RIVARENNES (SCEA DU);2020;13000;;;
0006204953;ELIS LORRAINE/PIERRETTE TBA;2020;;;94190;
0006400455;APTUNION;2020;;221138;5136;
0052902705;EARL DU KOZKER;2020;11000;;;
0005202330;DEUERER PETCARE FRANCE;2020;;282808;3767;
0052201315;GAEC DE LORGERIE;2020;;12089;;
0006208290;Fromagerie RENARD GILLARD;2020;;;80360;
0005800699;COOPER STANDARD FRANCE Etb LILLEBONNE;2020;0;523965;1516;0
0007001286;AKEBONO ARRAS SA;2020;;13379;;
0005701253;SAINT-GOBAIN PAM;2020;0;591017;4107;0
0052902774;SAS LE VERGE;2020;24869;;;
0053800596;ELEVAGE DU BUGEY;2020;8532;;;
0052903736;EARL DE LESCUZ;2020;12600;;;
0006503183;SUEZ RV Energie - AZALYS;2020;;;50124;
0052902360;GAEC DE KER AR CREACH;2020;22000;;;
0005202659;CANDIA;2020;774133;;707;
0005202111;DEPENNE;2020;12670;;221294;
0005300884;DANONE PRODUITS FRAIS FRANCE;2020;0;0;248953;0
0056900387;EARL ELEVAGE ALLABOUVETTE;2020;7627;;;
0006413841;CARRIERE VICAT MARNES;2020;8228;;;
0050100659;SOGIFRA - ST DIDIER;2020;14500;;;
0053600161;AGENA (SARL);2020;14640;;;
0006107771;SFS INTEC;2020;8010;;897;
0005101555;NORCHIM;2020;0;228377;3326;
0055602952;LORCO;2020;0;0;167610;0
0006802185;Papeteries de Saint-Girons Sas;2020;1291317;905679;1760;
0007002568;LIOT;2020;;;72179;
0056200755;EARL DU GAL-BAYART;2020;11405;;;
0006505098;ARIANEGROUP (ex HERAKLES);2020;0;82222;299;
0052900513;CAPITAINE COOK;2020;53393;;;
0055601738;EURL AVIPONTE-GUILLOUX;2020;9194;;;
0006410379;INEOS DERIVATIVES LAVERA LPG (IDL - LPG);2020;0;502308;8497;34962192
0005800386;SAIPOL;2020;708746;;13884;
0056700330;HERTA;2020;;239129;;
0005702707;LEBRONZE ALLOYS;2020;29221;;5193;
0005201764;CHEMVIRON;2020;522271;;7366;
0006400001;ALTEO GARDANNE;2020;22756;2346198;60000;0
0052901536;SARL LE PAGE;2020;11500;;;
0005600390;PAPETERIES DE GIROUX  SA;2020;;336539;;
0055100276;SCEA LES ROULIERS;2020;16900;0;;
0007000821;NYRSTAR FRANCE;2020;0;1885042;80373;0
0005511494;INITIAL BTB (BLANCHISSERIE);2020;13496;;6612;
0052902057;SCEA PHILIPPE GALLOU;2020;16098;;;
0006700463;PUNCH POWERGLIDE (Ex GM);2020;3535131;0;4263;0
0005201939;BIOLANDES TECHNOLOGIES SAS;2020;33347;;83488;
0005801222;LES ATELIERS DU GOUT;2020;;;104618;
0006200736;ARCELORMITTAL WIRE FRANCE;2020;;232100;31914;
0052202585;SCEA DU CHAMP RATEL;2020;11839;;;
0005105839;SYNTHOMER (ex HEXION MOMENTIVE);2020;102954;56452;4701;0
0005100497;LES FROMAGERS DE THIERACHE;2020;0;0;379093;0
0052200753;SARL DE LA ROSETTE ex EARL;2020;9225;;;
0007000794;VERSALIS FRANCE SAS Dunes;2020;;4080737;45694;
0006104679;TEFAL SA;2020;;;320060;
0009069939;EDF - CNPE de Cattenom;2020;;239327504;12796;
0005600289;AUBERT & DUVAL ALLIAGES;2020;;;162800;
0006700469;CONSTELLIUM NEUF BRISACH;2020;16407213;;58098;
0005202615;Pyrenefrom;2020;0;0;95564;
0005100521;TEREOS FRANCE;2020;;5641902;99953;
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2020;31965;;329493;
0009000040;BA 133 Nancy;2020;38225;;;
0006101466;CARRIERES DE SAINT LAURENT;2020;66728;;;
0005519635;SCEA DE LA COLLINE;2020;14875;;;
0005100688;4 REV ex-BIM;2020;26824;;;
0005401277;GRAINDORGE;2020;17547;;1658;
0005100114;TEREOS FRANCE (BUCY);2020;12345;2199628;5437;
0052902592;SCEA BOD FAO;2020;;8200;;
0010800138;AD ORELEC;2020;14701;;;
0058600345;EARL LA JOUBERTIERE MR GOURMAUD;2020;13378;;;
0005200359;SAIPOL SA;2020;218680;;142185;
0005101291;LAFARGE GRANULATS FRANCE;2020;19608;;;
0005600377;SAIPOL;2020;0;0;52108;0
0005518409;GROUPE SODIAAL B;2020;0;0;788698;0
0007000785;EQIOM Cimenterie de Lumbres;2020;261629;;;
0006102074;CIAT;2020;2617870;0;3637;0
0052202451;EARL DE LA BELLE JOIE;2020;13670;;;
0055301842;SCEA TREMBLAIE (LA);2020;;9500;;
0010007479;HIRSCH FRANCE (ex PLACOPLATRE);2020;44125;;624;
0007001673;DURAND PRODUCTION;2020;33337;0;16154;0
0052205213;GAEC DE QUENEBLAYE;2020;8500;;;
0005700579;SOCIETE DES CARRIERES DE L'EST;2020;11280;;;
0010001800;ICOPAL;2020;;534379;15106;
0005800509;ORIL INDUSTRIE;2020;;308232;104899;
0006000336;PHOTONIS FRANCE SAS;2020;0;0;60897;0
0052903220;SCEA DE LA VALLEE;2020;10600;;;
0006104473;MSSA S.A.S.;2020;;827541;5905;
0050100110;ABATTOIRS  DES  CRETS;2020;19219;;96471;
0010003876;NEXTER ARROWTECH;2020;43782;;;
0005503400;COOPERL ARC ATLANTIQUE;2020;22676;;6681;
0053700604;SAS LA FENNETRIE;2020;62050;;;
0009069914;EDF - CNPE de Cruas;2020;810;452367008;;
0055614993;SCEA DE KERGAL JOUAN;2020;23712;;;
0005101010;SNCF EIV MOULIN NEUF;2020;1200;0;83034;0
0006503249;SUEZ EAU FRANCE FRANCE;2020;7831158;;;
0006701831;CATALENT FRANCE BEINHEIM SA;2020;56433;;;
0007000534;SYNTHEXIM (Site Calaire);2020;;6150;258297;
0006204550;GIE DU NOIR RUXEL - PARMENTELAT;2020;;63072;1494;
0053500649;SOC PRO HYBRIDES;2020;9467;;;
0006700049;SARL SABLES ET GRAVIERS WILLERSINN;2020;1288467;;;
0005201748;SÉBASTIEN LABARRIERE;2020;112108;;;
0006802159;BROWN  EUROPE  Sas;2020;0;46883;361;0
0006600794;HARIBO-RICQLES-ZAN;2020;46747;;20498;
0053501146;SCEA VILGAPORC;2020;19387;;;
0052901215;SOCIETE PERON;2020;18222;;;
0055600649;SCEA DE KERDROGUEN;2020;8376;;;
0055600745;GAEC MORIO et Fils;2020;19907;;;
0005200351;SIMOREP & CIE- CS MICHELIN;2020;787469;118734;15672;
0006500219;LAFARGEHOLCIM Granulats;2020;;62100;;
0055603817;GAEC COUE;2020;13572;;;
0054400466;GAEC DU DOMAINE HAMON;2020;10520;;;
0005101491;SAINT GOBAIN ISOVER;2020;0;18500;0;0
0006502601;MAGIC RAMBO (ou SNC THIMEAU) (ELIS);2020;61043;;3794;
0006301373;CHARIER CM - CARRIERES ET MATERIAUX;2020;;257000;;
0006700630;KUHN SAS;2020;19685;;;
0006401033;Air Liquide France Industrie;2020;0;0;447710;0
0006102002;SIVALOR;2020;;24092460;6550;
0006204828;RESOLEST;2020;;76585;4539;
0005900641;PEUGEOT CITROEN  AUTOMOBILES SA;2020;;;61583;
0054401754;AUBRET;2020;;;159058;
0052900217;BRIANT (EARL);2020;15000;;;
0010008426;INITIAL BTB;2020;18118;;;
0053500677;SCEA DE L ETANG;2020;29800;;;
0006500067;SCBV;2020;70991;;;
0006105217;PRYSMIAN ENERGIE CABLES SYSTEMES FCE;2020;10620;;1902;
0006102813;TRIVIUM ALUMINIUM PACKAGING France;2020;54809;;1907;
0005800576;LINCOLN ELECTRIC FRANCE;2020;44312;;1498;
0055602633;CELTYS;2020;121190;;1985;
0009072501;STEP - PORT-DOUVOT;2020;83700;;350;
0052203989;HUET PHILIPPE;2020;12108;;;
0009069922;Orano Cycle Tricastin;2020;1891841;424496;62458;0
0005101901;GOODYEAR DUNLOP TIRES Amiens SUD;2020;350100;0;7044;0
0005514513;GUENA SAS;2020;;280000;;
0006900568;EDF PEI Bf2;2020;;;0;110285
0007000688;FORGITAL-DEMBIERMONT SAS;2020;0;34800;;0
0052600332;BERNARD ROYAL DAUPHINE;2020;96239;;17958;
0006305478;BONILAIT PROTEINES;2020;0;0;74485;0
0055700590;CHARAL;2020;0;0;126124;0
0006201313;ASCOMETAL HAGONDANGE SAS;2020;;;905274;
0007202732;CDMR;2020;30006;;;
0005901306;PSA AUTOMOBILES SA (Peugeot);2020;;56977;10226;
0005521826;FRANCE POULTRY;2020;;;745000;
0009000005;DGA Essais propulseurs;2020;5593;42006;0;
0006202307;LUCART SAS (ex NOVATISSUE);2020;580085;0;2191;0
0006503241;SAINT GOBAIN ABRASIFS;2020;16012;0;23994;0
0052600297;PROVENT SDPR (ETOILE);2020;7560;;;
0054900220;MAUGES'OEUF (SCEA);2020;8965;;;
0005701096;LA FONTE ARDENNAISE FA4;2020;;67312;1153;
0005801049;VERRERIES BROSSE SAS;2020;11595;;2783;
0006600600;GSM;2020;68823;;;
0006408139;PRADIER CARRIERES;2020;49225;;;
0052902712;EARL DE KERVICHEN;2020;13971;;;
0006700513;BUTACHIMIE;2020;28235404;4630926;58978;
0053501141;GAEC BINARD;2020;12750;;1927;
0005401208;PRYSMIAN;2020;92023;0;0;0
0007406188;SNCF MOBILITE -TECHNICENTRE EST EUROPEEN;2020;;;57514;
0006302409;LES OEUFS GESLIN;2020;;;77392;
0007001081;PANDROL (ex RAILTECH);2020;10936;;5436;
0006103725;Polytechnyl;2020;11072513;2768612;22240;0
0052904001;EARL GOARNISSON;2020;10448;;;
0006100812;GRANULATS VICAT;2020;;146040;;
0058600546;SOCIETE DES ELEVEURS DE MOUTONS POITOU;2020;;;81220;
0009069929;CEA Marcoule;2020;;11197700;;
0005702129;CRISTAL UNION;2020;0;804369;3000;
0006400486;NATUREX;2020;8978;0;52938;0
0052905032;EARL LOSTANLEN;2020;25550;;;
0005800607;BOREALIS CHIMIE;2020;574;5075364;88237;
0006802516;IMERYS;2020;15556;1559140;0;0
0005401220;VERALLIA FRANCE;2020;147416;36192;8090;
0007402350;CPCU;2020;0;1805070;44595;0
0006200175;SALINE D'EINVILLE S.A.;2020;;52056;305;
0005601318;LES FROMAGERIES OCCITANES;2020;0;244510;0;0
0006201116;DAIMAY France (ex MOTUS);2020;;;60020;
0005302849;LACTALIS NESTLE ULTRA FRAIS MARQUES;2020;512476;;;
0006803636;Imerys Talc Luzenac France;2020;749879;240183;10000;0
0006802467;SOCIETE FROMAGERE DE RODEZ;2020;0;359757;39808;0
0006700208;MICHEL Baldersheim;2020;780563;;;
0007204397;KNAUF INDUSTRIES OUEST;2020;;27111;;
0005500808;ELIS LOCALINGE;2020;43412;;1282;
0006301259;JEAN ROUTHIAU;2020;;;93577;
0006104027;TECHNIQUES SURFACES  REW;2020;16810;;;
0007000750;RECYTECH;2020;68044;;3835;
0007000438;DILLINGER (ex GTS INDUSTRIES);2020;;;147083;
0006802505;ARKEMA;2020;;6617546;14326;
0052903139;SARL Hubert Simon;2020;89247;0;0;0
0005700958;CEMEX GRANULATS  - Région Val de Seine;2020;33570;;;
0006300337;PIGEON GRANULATS LOIRE ANJOU - Nyoiseau;2020;;39000;;
0006802454;ALUDIUM FRANCE SAS;2020;;11420;;
0006400687;SEM;2020;;27000000;;
0052903123;GAEC AR MANERIOU;2020;11680;;;
0010004861;GSM;2020;153399;697;;
0005800559;E & S CHIMIE;2020;69443;;1452;
0005600212;PAPETERIES D'ESPALY S.A.;2020;0;17235;16164;0
0005901226;LA ROCHERE S.A.;2020;;31994;3065;
0010300115;ANDROS;2020;912990;;63664;
0006202172;MARCILLAT CORCIEUX;2020;;388984;387;
0053501304;SOCIETE LAITIERE DE L'HERMITAGE;2020;;;501063;
0010001287;LEROY SOMER;2020;14991;;960;
0052903144;SARL BERTHEVAS;2020;19140;;;
0052904512;FARMOR Etablissement de Quimper;2020;169289;;29036;
0006700176;HELMBACHER SABLIERES Valff;2020;920540;0;0;0
0006603886;SA SAVONNERIE DE NIMES;2020;21963;;;
0052204941;SCEA  MIKAEL TROADEC;2020;12000;;;
0005800348;ExxonMobil Chemical France;2020;;;1057999;
0006300063;CHARIER CM - CARRIERES ET MATERIAUX;2020;589725;;;
0006507586;CEMEX GRANULATS;2020;39905;105175;;
0055600689;SARL LE MENE;2020;33692;;;
0005702865;OLFA;2020;0;62450;1930;0
0055301693;GAEC GRAND BEAUCHENE (DU);2020;8642;;;
0006102837;TECUMSEH CESSIEU SAS;2020;24752;;1289;
0005201635;MLPC InternationalSA;2020;80846;438217;1211;
0052903952;SCEA DE KERBREZELLEC;2020;14412;;;
0006501584;THIMEAU MAGIC RAMBO-ELIS;2020;40553;;1277;
0057903021;EURIAL;2020;;;169142;
0006201286;ARCELORMITTAL Gandrange;2020;;241986;2295;
0010001558;SDH FER;2020;20025;;1868;
0006102436;IMERYS ALUMINATES EX KERNEOS;2020;0;10083;0;0
0006806833;CEMEX GRANULATS Sud Ouest;2020;;18113;;
0006300911;HUHTAMAKI LA ROCHELLE - HLR;2020;0;633260;35401;0
0006302424;ELIS ANJOU (SAS LES LAVANDIERES);2020;;;61992;
0054901225;GALLIN'OEUF (SCEA);2020;9191;0;1009;0
0006802873;Blanchisserie Midi-Pyrénées;2020;18507;;;
0005300285;PSA AUTOMOBILES SA;2020;77660;;6524;
0005804281;INITIAL;2020;27981;;1472;
0006807009;EURALIS GASTRONOMIE SAS;2020;387100;;5693;
0006103190;PEC TREDI;2020;1281180;;186771;
0006401268;LAFARGEHOLCIM GRANULATS;2020;98878;;;
0007004733;MINAKEM DUNKERQUE PRODUCTION;2020;0;0;75143;0
0006802719;SOCIETE LAITIERE DE MONTAUBAN;2020;;230237;13273;
0006301010;SOCIETE LAITIERE DE MAYENNE;2020;7729;0;365050;
0005901656;PERNOT S.E.T. (Crotenay);2020;29700;;;
0005201691;GASCOGNE PAPIER;2020;;9813720;90731;
0010007015;SABLIERE DE L'ILE AU PAGE SNC (SIP);2020;;67410;;0
0005401305;Aluminium France Extrusion ST-FLORENTI;2020;0;104426;19407;0
0005201479;SOLEAL SAS;2020;42104;;262119;
0005600467;Société des Eaux de VOLVIC;2020;2331816;;35136;
0055601300;JOSSELIN PORC ABATTAGE SA;2020;300430;;193895;
0006700503;BASF;2020;0;1580971;15661;0
0006802640;Sage Automotive Interiors Fr;2020;34944;;4970;
0005206066;DRAGAGES PONT DE LESCAR S.A.;2020;55504;0;0;0
0010008117;SCEA LA VILLENEUVE;2020;8190;;;
0052901240;SCEA ADAM;2020;8770;;;
0006200139;CROWN BEVCAN;2020;;;169416;
0006700541;EUROGLAS;2020;;5152864;;
0007001833;TATA STEEL MAUBEUGE SAS;2020;0;309365;21920;0
0009076901;STEP - Lyon - Pierre Bénite;2020;411257;;21125;
0057900028;SCEA PORCLOS;2020;17000;;;
0055602604;PEP CAMAGNON;2020;0;0;142590;0
0005501786;CONSERVERIE MORBIHANNAISE Lanvenegen;2020;190662;163530;3227;
0006700724;CHALEUR HAUTEPIERRE;2020;14298;;;
0052902371;GAEC DE KERASCOT;2020;8000;;;
0006700612;LILLY FRANCE;2020;;;206284;
0055602332;LES ATELIERS DU GOUT;2020;;;70804;
0005702980;ANETT 9;2020;32598;;245;
0006104158;HCL - GROUPEMENT HOSPITALIER EST;2020;;;123531;
0006104344;ARC FUSED ALUMINA;2020;668626;1102217;;
0010000953;CHAMBON (générale eaux minérales nature);2020;660071;0;0;0
0005701100;FORGEX RAGUET SAS;2020;;35120;1451;
0006700433;Vynova PPC SAS;2020;0;5274393;184467;0
0006600930;CMSE - Carrière de Brissac;2020;14402;;;
0005400431;CARRIERES ET MATERIAUX;2020;0;23833;2602;0
0006306434;ECOTERRE DU CELLIER;2020;;81340;;
0010000451;CRISTAL UNION;2020;329530;0;8263;0
0006103589;MAT;2020;155678;0;969;
0005205286;KNAUF INDUSTRIES SUD-OUEST;2020;;14440;;
0007000955;ARCELORMITTAL  ATLANTIQUE et LORRAINE;2020;0;506511;42439;0
0006105232;MAJ ELIS RHONE-ALPES;2020;75946;;3631;
0052200340;SARL TOQUET;2020;12478;;;
0058600167;SAS LES ELEVAGES DU MAS LONG;2020;13000;;;
0005200592;SAFT SAS;2020;0;0;78600;0
0057400291;FROMAGERIE DES HAUTS DE SAVOIE;2020;0;0;114485;0
0006302050;CASTEL FRERES;2020;47323;;35875;
0052902919;SCEA POULIQUEN;2020;12488;;;
0005206997;L.N.U.F. MONTAYRAL;2020;;;135212;
0010000648;CALCIA (Ciments) (Usine);2020;;64660;;
0007000894;DUCHENNE (Centre Hospitalier du Dteur);2020;;;96840;
0005701609;SAS GIVAUDAN France;2020;127495;0;458;0
0006303646;BOUYER LEROUX SA;2020;11279;;;
0052900031;EARL DE KERVORICE;2020;;21960;;
0057400154;SOCIETE FROMAGERE D ETEAUX;2020;;;134688;
0006517193;SEMAVERT;2020;7123;0;2427;0
0006100598;CEMEX GRANULATS RHONE MEDITERRANEE;2020;9534;;;
0006104665;METAL X;2020;7463;;;
0006300949;AIRBUS OPERATIONS SAS;2020;;;60630;
