identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0006600893;OI Manufacturing France;2019;21130;
0006502387;SAVOY TECHNOLOGY;2019;1079;
0006401115;SCAV DES COTEAUX DE GRAMBOIS;2019;4465;
0006515481;WIPELEC;2019;335;
0009079501;Station de dépollution de Bonneuil-en-France;2019;;18594518
0010011933;INNOLATION SAS;2019;7668;
0007002546;ROQUETTE Frères;2019;;10069736
0057200475;SOCOPA VIANDES;2019;;247929
0006003118;LEGRAND FRANCE;2019;6574;0
0006601361;STERIMED SAS (Ex ARJOWIGGINS);2019;6316;1089788
0006302050;CASTEL FRERES;2019;;79417
0006102033;UGITECH;2019;;47328
0057201666;SASU MARIE;2019;91349;
0022200100;BRASSERIE LORRAINE;2019;;27730
0007101622;ECOLYS;2019;478;
0006521615;BOUYGUES TRAVAUX PUBLICS;2019;37182;
0058701531;SAS ABATTOIRS DE BESSINES;2019;29848;
0006201943;SOCIETE MECANIQUE AUTOMOBILE DE L'EST (SMAE);2019;118584;
0006700614;LEUCO PRODUCTION SAS;2019;2060;55800
0005208842;SOBEGI SAS;2019;11543;
0006301731;NOVANDIE;2019;;235864
0007003941;CVE;2019;10960;
0010000037;DOM RONIS;2019;;2634
0006401056;TOTAL RAFFINAGE FRANCE;2019;;2093883
0006700050;LES GRAVIERES RHENANES;2019;;0
0006103339;CASTMETAL FEURS;2019;8841;
0006504594;DARBONNE;2019;;325000
0007004044;GALLOO FRANCE SA (ex CARMI ANICHE);2019;4576;
0006201286;ARCELORMITTAL Gandrange;2019;8588;6599
0007403865;SUEZ RR IWS CHEMICALS FRANCE;2019;;2568
0006701057;Société des Malteries d'Alsace;2019;13380;
0007201462;SAFRAN Electrical & power - Ex Zodiac;2019;623;
0006806903;SA COVED;2019;3303;
0010000625;STEARINERIE DUBOIS;2019;;41933
0009077401;STEP - CRAN-GEVRIER (Siloé);2019;;13863560
0052900432;SOCOPA VIANDES;2019;;340494
0006401114;RHONEA -  BEAUMES-DE-VENISE;2019;11780;
0006105232;MAJ ELIS RHONE-ALPES;2019;77038;
0054200986;CANDIA;2019;199741;
0005701092;ESTAMFOR;2019;;6577
0006300905;SABOURIN SAS;2019;1;182588
0053502428;SOCIETE LAITIERE DE RETIERS;2019;;1236413
0010700284;GRANULATS VICAT;2019;0;0
0006810697;SAS LISI AEROSPACE-BLANC AERO INDUSTRIES;2019;14613;
0005901637;PERNOT S.E.T. (Champdivers);2019;;46808
0007002909;WEB TECH;2019;14;
0006301207;TOTALENERGIES RAFFINAGE FRANCE;2019;;3311159
0010100036;POLYONE;2019;3314;0
0007100121;ALBIOMA Bois Rouge;2019;;754587
0006700538;ALSACHIMIE;2019;;141087920
0006808579;Biogaz Auch;2019;5333;0
0005600190;BRIVADOISE DE TRAITEMENT DE SURFACE SAS;2019;;17614
0006301119;QUALIPAC ALUMINIUM;2019;;23923
0010000033;MFP MICHELIN;2019;12834;58777
0006503361;BUFFET CRAMPON;2019;417;53
0053502445;SOCIETE FROMAGERE DE RETIERS;2019;;136417
0006102733;KALISTRUT AEROSPACE;2019;;168270
0006408755;LA PROVENCALE SA;2019;15843;
0005504081;AGRIAL (St Georges de gréhaigne);2019;;78953
0005601950;SNCF Technicentre Auvergne Nivernais;2019;2920;
0006506768;BRIOCHE PASQUIER CHATELET SAS;2019;7757;
0005503633;BLUE SOLUTIONS;2019;1826;
0058900588;FROMAGERIE LINCET;2019;;0
0006301360;CELIA - LAITERIE DE CRAON;2019;;885052
0050100375;ETS GESLER BOUCHERIE GROS;2019;14536;
0006204578;SAS SABEST;2019;26650;
0006303603;CHATEAUNEUF CUIRS;2019;6658;
0005800736;SCHOELLER ALLIBERT;2019;;9104
0005600377;SAIPOL;2019;23449;
0006407785;LABORATOIRES M et L;2019;77000;0
0006103601;MALERBA n° 1/ 4;2019;2197;
0006506112;CORIANCE ( exCYEL )- SOA;2019;25930;
0055602633;CELTYS;2019;;146143
0006400137;CAVE LA CADIERENNE;2019;13983;
0006506763;CAPOULADE (Décharge d'Isles-les-Meldeuse;2019;;22904
0007000728;AIR LIQUIDE FRANCE INDUSTRIE;2019;;304615
0007004287;GALLOO Littoral Bourbourg ex BERTOUT;2019;;11347
0006700619;Centrale Thermique de Didenheim;2019;838;
0006600891;GAZECHIM;2019;540;
0052901084;KERMAD SA;2019;40885;
0007300024;EDF Corse;2019;0;99700
0005209273;VERMILION REP S.A.S.;2019;;70543
0006102315;IVECO BUS;2019;34083;
0005302775;GILLOT SAS;2019;155671;85202
0006802257;BIGARD;2019;178456;
0022100006;ALBIOMA LE MOULE;2019;;380531
0005600410;LABORATOIRES MSD-CHIBRET SNC;2019;102084;
0006400537;LOUIS MARTIN PRODUCTION;2019;44335;
0006802258;SAS BORCHERS;2019;629;0
0006305002;Biscottes PASQUIER BRISSAC;2019;3686;
0005301337;CARRIERE BAUDOUIN;2019;;170000
0006702100;SOGEFI (SYSTEMES MOTEURS SAS);2019;;229565
0006702409;SMICTOM NORD BAS-RHIN;2019;;6484
0010000119;CLIP (Cie Labo Indust du Perche);2019;;6015
0006303944;MARIE SURGELES STEP;2019;;152222
0005106698;SARP NORD;2019;2472;
0006503241;SAINT GOBAIN ABRASIFS;2019;1950;0
0006700639;FEDERAL MOGUL VALVETRAIN (ex TRW);2019;822;10469
0006400341;ARKOPHARMA SA;2019;19363;
0006204953;ELIS LORRAINE/PIERRETTE TBA;2019;131074;
0006200031;MANUFACTURE DE BACCARAT;2019;;198385
0009069913;EDF - CNPE du Bugey;2019;;2875449090
0006700567;DS SMITH PAPER KAYSERSBERG;2019;;1530477
0005100349;SOPROCOS;2019;43480;
0052901458;SAVEL INDUSTRIES;2019;59329;
0006601577;AXENS SA;2019;183978;
0006802298;SAS TARNAISE DES PANNEAUX;2019;176277;
0007000516;DOUAISIENNE D'ABATTAGE;2019;65430;
0005200074;BERKEM SAS;2019;;34884
0006207421;FRET SNCF;2019;4321;
0006301945;MARIE SURGELES USINE;2019;38122;
0005500334;SECANIM BRETAGNE;2019;;61214
0006301487;VALEO;2019;24;
0006301479;SAINT JEAN INIDUSTRIES;2019;;86
0010011110;GALLOO France division Vernouillet;2019;11739;
0010001230;PMC ISOCHEM;2019;24878;363976
0006102652;SODEREC INTERNATIONAL S.A;2019;;6170
0006506104;HAUGUEL (Distillerie);2019;7926;783360
0006400319;MANE ET FILS LA SARREE;2019;73797;
0005202608;LACQ'AS EURL;2019;;0
0006115041;MAJ;2019;58330;
0006506525;AIR FRANCE INDUSTRIES;2019;14707;
0006304830;ELIS MAINE;2019;47223;
0005201370;FRONERI Vayres (ex R&R ICE CREAM);2019;71913;
0005100143;WEPA GREENFIELD SAS;2019;;496686
0006201560;UEM;2019;;1875
0005600024;VICAT SA;2019;2890;693815
0005500521;EDF-CETAC (BRENNILIS);2019;;106
0006103644;SANOFI PASTEUR MARCY;2019;320512;
0006400525;Mc CORMICK France;2019;17285;
0006401641;HARIBO RICQLES ZAN;2019;1797;
0005401483;DAUNAT BOURGOGNE;2019;55044;
0006802478;JINJIANG SAM;2019;;9527
0009000208;ONERA;2019;;14715000
0046900010;MERIAL;2019;203614;
0006600430;PCAS;2019;;960509
0006700515;Burda Druck France (ex BRAUN);2019;8418;
0005201806;MLPC International SA;2019;5827;280042
0005801516;LEGRAND NORMANDIE;2019;1882;118941
0005600289;AUBERT & DUVAL ALLIAGES;2019;;457686
0005701247;CLAS GALVAPLAST;2019;;26724
0006700642;ESSITY (ex TISSUE FRANCE);2019;;730446
0006103282;STEPAN EUROPE SA;2019;41465;12989
0005202771;TOTAL SA;2019;2006;
0006305478;BONILAIT PROTEINES;2019;;184196
0006508999;MAJ ELIS;2019;47224;
0006002984;SIRMET;2019;4072;
0006206790;HAGANIS;2019;12956;
0010000043;LES VOLAILLES DE BLANCAFORT;2019;;173985
0005302049;COMMUNE CHEF DU PONT;2019;530358;
0006802339;YEO FRAIS;2019;395107;
0018100011;SITOM D' ALES;2019;;982
0010000802;ANTARTIC;2019;;333519
0005800505;RUBIS TERMINAL HFR;2019;;6905
0009070101;STEP - BOURG EN BRESSE;2019;8898551;
0006104241;STOCKAGES PETROLIERS DU RHONE;2019;;16200
0006104358;SAVOIE DECHETS;2019;10727;
0006102124;VERALLIA Lagnieu;2019;65650;0
0006102211;DANFOSS MANEUROP SA;2019;611;
0009000325;ELoCA Mourmelon;2019;76990;
0009000021;BA 115 Orange-Caritat;2019;;54300
0010013810;sas;2019;364;0
0005502474;LE ROUX (SA) (ESQUIBIEN);2019;;365
0006402195;BLANCHISSERIE DURANCE VERDON;2019;19855;
0006306874;BLANCHISSERIE DU MAINE;2019;12030;
0007000483;ARKEMA FRANCE;2019;;2409221
0005801573;MALTERIES SOUFFLET;2019;310696;
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2019;;527156
0006700690;MANUFACTURE HARTMANN - EURO TF SAS;2019;;137671
0005201807;EGGER Panneaux & Décors;2019;;214684
0009069915;EDF - CNPE de Saint-Alban;2019;;3784065020
0006102217;PLANTIN SAS;2019;;16525
0010002478;GSM;2019;;0
0006206235;PAPETERIES DES VOSGES;2019;398185;
0007000672;RUBIS TERMINAL DUNKERQUE UNICAN;2019;;5613
0005801125;MAILLOT;2019;4590;
0006400533;ETEX France (ex SINIAT) Carpentras;2019;;0
0009071801;Station d'épuration de BOURGES;2019;;5053641
0055602681;SOCIETE VOLAILLES DE PLOURAY;2019;;134494
0006406623;ALPES ASSAINISSEMENT VEOLIA;2019;;6660
0006301687;SNCF;2019;7738;
0005601405;BONILAIT PROTEINES SA;2019;;32647
0010005101;SOCCOIM ONYX  (plate-forme traitement);2019;3943;
0006104748;THALES AVS FRANCE SAS;2019;;990
0005902151;MBF Aluminium;2019;10422;
0058600818;ABATTOIR DE MONTMORILLON SAS;2019;30000;12000
0006103396;M.F.DES PNEUMATIQUES MICHELIN;2019;20253;
0007203926;CALCIA Ciments Usine;2019;;0
0006401055;STOCKAGE TERMINAL DE LA CRAU;2019;;5203
0006900013;EDF SEI;2019;0;206897
0010000740;STMICROELECTRONICS SAS;2019;386744;
0006701598;KNAUF INDUSTRIES Est Rhinau;2019;7307;
0007001689;RLST ELIS;2019;63765;
0006803209;RESCANIERES (Sté des Ets) Sas;2019;;200
0005205637;SMIVAL47  (VALORIZON);2019;;7885
0006700123;GRAVIERES ET CONCASSAGES D'OFFENDORF;2019;;1210559
0005105741;DAUNAT PICARDIE;2019;99791;
0006701518;FAURECIA INSPIRING MOBILITY;2019;312;0
0006700503;BASF;2019;109804;1264924
0005301462;DUPONT D'ISIGNY ET JACQUIN;2019;12740;
0006700383;N. SCHLUMBERGER;2019;4;
0005401359;SALZGITTER Mannesmann Stainless Tubes;2019;1651;94975
0006802588;COM AGGLO GRAND RODEZ;2019;1001660;
0006000290;POLYREY;2019;1171599;
0006101364;IMERYS TC;2019;;80417
0006700454;DELCROS;2019;;5055
0006700452;DMC SAS;2019;155533;
0056700170;CHARCUTERIE DE LA VALLEE DE LA BRUCHE;2019;24050;
0005501218;PDM INDUSTRIES;2019;;2811254
0006802946;BIOPARK BY SANOFI;2019;34953;
0006104374;MITHIEUX ET FILS;2019;45311;
0007001335;O-I FRANCE SAS (ex O-I MANUFACTURING);2019;22378;
0006301128;SODEBO;2019;8807;485353
0059500048;COMPAGNIE PAUL PREDAULT SA;2019;74869;0
0005100293;EVERBAL PAPETERIE;2019;;827410
0052900449;SILL;2019;;200124
0005701238;FBM - Fonderie;2019;5354;381316
0005702066;SNCF VOYAGEURS (TECHNICENTRE INDUSTRIEL);2019;1059;
0010000242;SAPA PROFILES;2019;3760;
0009077601;STEP EDELWEISS - LE HAVRE (code SANDRE 037635102000 - nouvelle station);2019;;25876854
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2019;276653;
0005208478;SITCOM Côte Sud des Landes;2019;49490;
0005401349;SEB - Is/Tille Champ Besançon;2019;;17775
0006103464;STEM;2019;16085;
0006400340;TOURNAIRE;2019;35716;
0006806990;Syndicat Mixte Dép Eau et Assainissement;2019;10950;
0006301415;MONDELEZ International;2019;;71570
0005305552;CHU de Caen;2019;154777;
0058501660;INCINERIS;2019;;13
0009069922;Orano Cycle Tricastin;2019;;2451418
0007002823;POCHECO;2019;72;0
0006702704;STRASBOURG CENTRE ENERGIES;2019;520;
0009069904;EDF - CNPE de Paluel;2019;;3889676540
0009077402;SERTE Station Epuration  - THONON LES BAINS;2019;;7655272
0006301336;COLORALU SA;2019;;9200
0010005046;ALPLA FRANCE;2019;12711;
0006702052;RECIPHARM (ex KB PHARMACEUTICALS);2019;22878;
0006104639;AD PLATING MARNAZ;2019;;5979
0006110636;ANNEMASSE LES VOIRONS AGGLOMERATION;2019;;7586973
0009070603;STEU - CANNES 'AQUAVIVA';2019;14226818;
0006302062;CENTRE HOSPITALIER LE MANS;2019;38433;
0006107952;PODIS;2019;5367;0
0007001922;LESAGE et Fils;2019;4229;
0006800422;LAFARGE CIMENTS;2019;;12
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2019;;225395
0010300047;TRIGANO MDC;2019;;2409
0006700413;TREDI Strasbourg;2019;;1001
0005401274;CHEMETALL SA;2019;3588;
0006000385;INTERNATIONAL PAPER;2019;;22586208
0054901882;SOUILLETS (GAEC LES);2019;0;
0010007617;ARTENAY BARS (ex SEVENDAY);2019;3896;
0005202716;NOVEAL SA;2019;10177;
0005401734;ELIS LES LAVANDIERES;2019;45256;
0007402283;SIAAP;2019;56098;
0005701604;BOEHRINGER INGELHEIM FRANCE;2019;50735;
0005300335;LISI MEDICAL ORTHOPAEDICS;2019;11132;
0006700701;HOLCIM HAUT-RHIN;2019;;15881
0006700208;MICHEL Baldersheim;2019;;0
0030100145;SPECIALTY MINERALS FRANCE;2019;16761;
0006200328;ARCELOR MITTAL TUBULAR PRODUCTS LEXY;2019;;32839
0006601003;GDH (GESTION DE DEPOTS D'HYDROCARBURES);2019;;188069
0006301640;BRENNTAG;2019;1191;
0005207117;AIR LIQUIDE Hydrogène;2019;271;
0005801000;JANSSEN CILAG;2019;80275;
0054000928;ABEL CRABOS;2019;63197;
0006104663;SAEME DANONE EAUX FRANCE;2019;18532;223504
0006105225;ADISSEO FRANCE SAS;2019;;9908228
0005800354;TOTALEnergies Lubrifiants;2019;;32216
0022300001;ALBIOMA;2019;;2729
0006300878;MICHELIN;2019;;15758
0006102824;VICAT;2019;;784360
0010001810;SUEZ RV OSIS OUEST;2019;;122
0010005710;FRANCOS SAS;2019;20246;
0007000819;CMD;2019;;0
0006206156;Syndicat de Communes Pays de Bitche;2019;4011;
0006001927;EYREIN Industrie;2019;;1611
0006102997;FERROPEM;2019;1871406;
0006505947;T-T ELECTRIC;2019;35;0
0006302409;LES OEUFS GESLIN;2019;;72417
0007000955;ARCELORMITTAL  ATLANTIQUE et LORRAINE;2019;;354831
0006700469;CONSTELLIUM NEUF BRISACH;2019;;16645916
0006801867;SAS JEAN RUP ET FILS SABLES & GRAVIERS;2019;;1
0007000570;MOTTEZ;2019;;488
0006806474;COFELY;2019;8983;
0005502536;GUENNEAU (SARL);2019;;142849
0006503481;GPSO - VEOLIA EAU - Cie Générale des Eau;2019;;6268113
0006103518;BODYCOTE (HIT);2019;1451;1940
0005800496;EXXONMOBIL CHEMICAL FRANCE;2019;;486518
0006300977;GALVANOPLASTIE;2019;2593;
0006802467;SOCIETE FROMAGERE DE RODEZ;2019;412814;
0006400280;VICAT SA;2019;;74292
0005200352;SIAP;2019;;4950
0009000006;Atelier industriel de l'aéronautique de Bordeaux;2019;1254;
0018100034;ALUMINIUM PECHINEY;2019;102340;
0009078304;STATION D'EPURATION ALMANARRE HYERES CARQUEIRANNE;2019;;4947991
0007002301;Eaux minérales de St Amand - Sc Thermal;2019;0;243274
0005206327;Valor Béarn - SMTD (Précilhon);2019;;16064
0006100812;GRANULATS VICAT;2019;;0
0010001574;ELVIA PCB;2019;1;1
0006402097;SIBELCO Bédoin;2019;;218476
0005301825;COOPERATIVE  ISIGNY STE MERE;2019;76421;
0006900568;EDF PEI Bf2;2019;;102527
0006600802;SAINT MAMET SAS;2019;;140123
0006700386;SITDCE UIOM;2019;87;0
0054900588;CHARAL SAS;2019;137384;
0006300283;CHARIER CM - CARRIERES ET MATERIAUX;2019;;267300
0005701174;SMURFIT KAPPA FRANCE;2019;1322;
0006803850;ARCADIE SUD OUEST PRODUITS ELABORES;2019;;38631
0005602228;UKAD;2019;0;3348
0007005386;G. VERBRUGGE & FILS;2019;1500;
0006700332;HOLCIM BETON GRANULAT HAUT RHIN- HBGHR;2019;;277795
0005202000;RAYONIER A.M. TARTAS;2019;;8309158
0006300961;GEVELOT EXTRUSION;2019;1142;24668
0006301010;SOCIETE LAITIERE DE MAYENNE;2019;;420401
0016300113;TRAITEMENT DE SURFACE CLERMONTOIS;2019;2194;
0010000653;CHEMINEAU LABORATOIRES;2019;27808;
0007000437;HAAGEN DAZS;2019;2118;108225
0053500288;BROCELIANDE - ALH;2019;34586;
0006802641;Alliance Maestria;2019;2769;
0005502037;ALTHO SAS;2019;;40785
0005800587;ESSITY OPERATIONS FRANCE;2019;;1543627
0010006622;NOVANDIE;2019;0;357542
0006700171;GRAVIERE DE STATTMATTEN;2019;;659762
0009000203;Office national d'études et recherches aérospatiales;2019;;294779
0005301913;FABRINOR;2019;238;238
0007101624;POINT NET;2019;478;0
0005301799;SPARCRAFT;2019;214;
0010001462;VWR INTERN;2019;1309;0
0007000677;Société Nouvelle WM;2019;1797;0
0005504247;KERVALCentre Armor;2019;0;26200
0006700387;SCCU CENTRALE THERMIQUE;2019;883;
0059700425;SICA D'ABATTAGE;2019;74031;
0006700648;LANA PAPIERS SPECIAUX II;2019;;496797
0006400876;Métropole Aix-Marseille Provence;2019;;968576
0005302310;Biscuiterie de l'Abbaye;2019;2717;
0006700422;DOW AGROSCIENCES SAS Drusenheim;2019;;118184
0006810491;FROMAGERIES LESCURE (ex-TERRA LACTA);2019;31932;
0006802054;Entreprise Soum et Compagnie;2019;;94
0053100066;SOVIVO;2019;13353;
0007201158;LIBERTY FOUNDRY POITOU;2019;;207513
0006700571;DE DIETRICH SAS;2019;3834;9186
0058600546;SOCIETE DES ELEVEURS DE MOUTONS POITOU;2019;0;80036
0005201999;RAYONIER A.M.  AVEBENE;2019;31;
0006202252;CROUVEZIER DEVELOPPEMENT;2019;138472;
0005402093;GSM BOURGOGNE;2019;;225170
0005301679;manumesure;2019;;364
0005202680;SANOFI Chimie;2019;16116;
0006103995;UNIVAR SOLUTIONS;2019;9180;
0007201587;HEULIEZ SAS_Fab. Régionale du Bocage FRB;2019;;9054
0006501529;HELIO PRINT (ex H2D ex QUEBECOR );2019;7545;62919
0006802404;PROCOLOR SAS;2019;6961;
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;2019;;13520
0005500609;BUNGE France;2019;83969;0
0006400328;FIRMENICH GRASSE S.A.;2019;0;
0006400320;IFF (France) SAS;2019;1579;
0010000451;CRISTAL UNION;2019;;564079
0009073502;Station d'épuration de St Malo;2019;;6537501
0007006047;INCINERIS;2019;65;
0006506454;CPCU;2019;272117;
0005602989;ECOTITANIUM;2019;221;4000
0025200040;ESE France;2019;2821;
0006506487;VEOLIA EAU ILE DE FRANCE;2019;;6237866
0006802199;Distillerie des Grands crus Sarl;2019;;18602
0007100563;SPHB;2019;12240;
0010001378;ORRION CHEMICALS ORGAFORM;2019;3746;58403
0057400154;SOCIETE FROMAGERE D ETEAUX;2019;138497;
0006103399;BARRIQUAND SA (STERIFLOW);2019;6472;
0005515506;RENNES METROPOLE;2019;6432;0
0016600019;SUEZ EAU FRANCE SAS;2019;1099;
0005208455;SCSO UNIKALO;2019;2097;
0007000678;TOTAL Raffinage France  APF;2019;;58742
0005301340;CARRIERE BAUDOUIN;2019;;102761
0006202598;SOCIETE FROMAGERE DE XERTIGNY;2019;;115765
0007000936;TEREOS Sucrerie de Lillers;2019;;1148066
0054201183;DESPIERRES S.A.S;2019;3979;
0006800581;CEMEX GRANULATS SUD OUEST;2019;;0
0005104152;SAICA PACK (ex RCO DOULLENS);2019;3210;
0006401007;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;2019;;0
0010001569;SERVIER Laboratoires Industrie;2019;2120;78437
0005800384;SYNGENTA PRODUCTION FRANCE SAS;2019;;26094
0010300042;PATISSERIE PASQUIER ETOILE;2019;18350;
0005901990;SERTRID;2019;2367;
0006301416;CANDIA;2019;199432;
0005701253;SAINT-GOBAIN PAM;2019;;747170
0005102297;EVONIK REXIM ham;2019;;615286
0005300066;GIRARD ET FOSSEZ ET CIE;2019;;39150
0007000590;MOY PARK FRANCE;2019;166745;
0005500471;SVA JEAN ROZE;2019;;161881
0006002150;ORANO Mining;2019;;511707
0006400955;NAPHTACHIMIE ;2019;;238939472
0005901113;CONFLANDEY INDUSTRIES SAS;2019;;80700
0006303457;IMAYE GRAPHIC;2019;1241;
0006503451;FAREVA (ROCHAS PARFUMS);2019;164;0
0010007015;SABLIERE DE L'ILE AU PAGE SNC (SIP);2019;0;0
0006600794;HARIBO-RICQLES-ZAN;2019;11657;10678
0007100036;Distillerie Riviere du Mat;2019;;391030
0007000538;SARL FONDOIR DE SUIFS BUCHEZ;2019;;20713
0005300078;CARRIERE BAUDOUIN;2019;;46439
0006702743;GPV FRANCE;2019;2126;
0006200725;VICAT (usine de Xeuilley);2019;;69762
0005900536;ARMSTRONG BUILDING PRODUCTS S.A.;2019;62289;
0012100168;INOVYN FRANCE;2019;;220142
0007001143;REGAL Marée (SAS);2019;8816;
0006802637;POULT BISCUITS SAS;2019;0;16435
0010100109;SNTS1;2019;;2784
0005702371;MHCS - COMMERCE;2019;19403;
0005701783;MALTEUROP FRANCE;2019;;602268
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2019;1154;4898139
0052501019;EUROSERUM ETALANS;2019;56559;
0006002020;EUROCAST BRIVE;2019;11121;
0006700688;HEINEKEN ENTREPRISE SAS;2019;402045;
0006207528;SCHREIBER FRANCE;2019;;474136
0005800763;BARRY CALLEBAUT FRANCE;2019;50347;
0005518519;Eurosérum;2019;137804;
0006601388;DECHARGE - SUEZ RV MEDI (COL DE LA DONE);2019;1977;8100
0006507586;CEMEX GRANULATS;2019;;7700
0006301041;ATLANTEC TECHNOLOGIES;2019;6006;0
0006108642;GAUTHIER;2019;4548;
0005800289;VALDEPHARM;2019;0;14586
0006401233;SOMECA;2019;;1
0005600465;EUROPAFI;2019;4570;448533
0053100052;SOCIETE D'EXPLOITATION DES ABATTOIRS DU;2019;11775;
0006302543;VERGERS D'ANJOU;2019;;36018
0005501487;OVAKO;2019;;1171
0005515907;SMICTOM Centre Ouest (Gaël);2019;;14616
0006700670;STOCKO CONTACT;2019;4668;15303
0005100189;TATA STEEL BATIMENTS ET SYSTEMES SAS;2019;;32529
0009076201;STEP - JACQUES MONOD;2019;;4903444
0006505345;NOVERGIE Ile-de-France CVE d'argenteuil;2019;36536;
0007001029;SITRA FRANCE;2019;;32190
0007002548;SI GROUP-BETHUNE;2019;;90853
0006301654;APLIX;2019;19859;
0006408791;SCA VALDEZE;2019;;16900
0006301116;SONEL;2019;;2273
0005301347;FLORENTAISE;2019;;15585000
0006103391;FORTIER-BEAULIEU S.A.S;2019;6670;
0007001062;ALCATEL SUBMARINE NETWORKS (A.S.N.);2019;35163;
0005212507;SUTUREX & RENODEX;2019;11882;
0057902974;COOPERL ARC ATLANTIQUE;2019;;134710
0010000942;BRANDT France;2019;13225;0
0005502171;IMERYS REFACTORY MINERALS;2019;;1228914
0006802139;SAS CEMEX GRANULATS SUD OUEST;2019;;0
0005101448;DESRUES;2019;9086;
0005602452;SUEZ ORGANIQUE;2019;56;
0005900124;FCI (Besançon);2019;11099;
0006102965;CEA GRENOBLE;2019;1005854;5564124
0006700365;SNCF Technicentre de Bischheim;2019;;39050
0006200307;NOVACARB;2019;10742;19133232
0007004923;MOWI Boulogne SAS-(ex Marine Harvest);2019;94715;
0018200165;ACTIVE AUTO;2019;400;
0010700578;TREZ FRANCE;2019;;185
0007206418;IFF;2019;414950;
0006103685;ARKEMA FRANCE;2019;0;28959638
0007000658;TEREOS France;2019;0;1154016
0005501517;ETERNIT FRANCE;2019;12848;0
0006506453;TIRU;2019;203708;
0005801578;NIPRO PHARMAPACKAGING FRANCE;2019;;16636
0006202417;PAPETERIE RAON;2019;;847294
0009069927;Etablissement de LA HAGUE;2019;;0
0005100494;NOVABION;2019;;62892
0006400347;MAJ SA;2019;95332;
0022200048;SNEMBG;2019;;47352
0007000581;ASTRAZENECA DUNKERQUE PRODUCTION;2019;3600;
0005500165;ARMOR PROTEINES;2019;254716;0
0025100044;AUBERT et DUVAL;2019;;27438
0010001048;LAV'INDUS;2019;10408;
0010000674;FAIVELEY;2019;129;
0005702818;ARCAVI;2019;;1824
0003103059;ISDND SMURFIT KAPPA CRAMAUD III;2019;;30613
0005701339;FORGES DE COURCELLES;2019;4166;15028
0006112328;ETABLISSEMENTS PROVERBIO;2019;102143;
0005600370;INTERFORGE SAS;2019;;0
0005401335;SUMIRIKO Rubber Compounding France;2019;3970;771815
0007000758;PROMERAC;2019;748;
0006202172;MARCILLAT CORCIEUX;2019;;337399
0005902076;PLASTIC OMNIUM AUTO EXTERIEUR;2019;5159;
0010009012;MOREAU SAS;2019;0;
0005301493;COMPAGNIE DES FROMAGES & RICHESMONTS SCA;2019;332351;332351
0006517025;MAJ;2019;142224;
0006701390;SAS des GRAVIERES DE LAUTERBOURG;2019;;995850
0005201464;SITCOM côte sud des Landes;2019;1295;
0010000470;UCIB - Usine Chimique Ivry Bataille;2019;26703;
0006806388;Syndicat Mixte Trifyl;2019;17919;
0007201872;CIMENTS CALCIA sas;2019;;30150
0006503325;SEQENS (ex PCAS );2019;128847;0
0005801222;LES ATELIERS DU GOUT;2019;74715;1739
0007201087;BOSSARD et Cie;2019;1271;
0005702108;LACOSTE OPERATIONS;2019;251909;
0006000359;SAICA EL ex EMIN LEYDIER;2019;1338;
0022200498;ALBIOMA;2019;;129666
0009000040;BA 133 Nancy;2019;13000;
0007006604;Brasserie GOUDALE (Ex BRASS DE GAYANT);2019;;204419
0009000144;BA 105 EVREUX;2019;;98943
0006400004;CEA CADARACHE;2019;;185204
0007005525;EDF Bouchain_CCG;2019;;872112
0006700473;GAGGENAU INDUSTRIE (anct PAIN);2019;8250;
0025200001;FRAMATOME;2019;;68456
0005600040;SAFRAN ELECTRONICS & DEFENSE;2019;;67674
0006802449;NUTRIBIO;2019;;409646
0009000296;RMT;2019;182356;
0005201479;SOLEAL SAS;2019;;204199
0006503267;SUEZ EAU FRANCE flins;2019;32250;
0052902505;FRONERI FRANCE SAS;2019;0;158369
0010007575;VILLE de VENDOME (décharge);2019;6450;
0006506504;ELECTROLYSE FONTENAYSIENNE;2019;3309;
0005101363;ARCELORMITTAL ATLANTIQUE -  LORRAINE;2019;15550;98569
0005800571;VALLOUREC TUBES FRANCE;2019;;294292
0005801173;OMNOVA Solutions;2019;;411705
0006802171;Smdea (ex-Aslhvt);2019;0;1210514
0005201173;Distillerie DOUENCE;2019;;3888
0006603949;Groupement Audois Prestations Mutualisés;2019;23707;
0006204579;SOLEVAL FRANCE;2019;;53450
0006303453;OVOTEAM;2019;2800;
0010400069;NCV PRODUCTION;2019;230349;
0005702726;Bonduelle traiteur - Appetifrais SAS;2019;54795;54795
0058501547;EURALIS GASTRONOMIE;2019;116903;
0005805802;LAVA;2019;;19015
0006301894;M LEGO;2019;;234
0006802454;ALUDIUM FRANCE SAS;2019;;13055
0005906068;CBN;2019;27523;72372
0010004028;CPK PRODUCTION FRANCE;2019;4932343;
0005800392;DANONE PRODUITS FRAIS FRANCE;2019;;581793
