identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0006702475;NOVARTIS PHARMA SAS (biotechnologie);2019;;756903;245254;
0005102505;SAINT LOUIS SUCRE SNC;2019;213176;;12581;
0006104158;HCL - GROUPEMENT HOSPITALIER EST;2019;;;136018;
0051000230;ARSON (SCEA des);2019;10000;;;
0052205533;EARL DE LA BOURDONNIERE;2019;11430;;;
0006104028;CHROMALPES;2019;11272;;2278;
0006802180;Forges de Niaux;2019;;506016;;
0006300878;MICHELIN;2019;;73415;3139;
0056800039;SARVAL EST;2019;52861;;7761;
0052904352;EUROSERUM;2019;;1464694;72330;
0005200998;MEDA  MANUFACTURING SAS;2019;8106;;39798;
0053500728;GAEC LA SAPINIERE;2019;9394;;;
0006517025;MAJ;2019;171443;;;
0006104785;BECTON DICKINSON;2019;786218;;72746;
0006807478;SABLIERES MALET - CAZERES;2019;42480;;;
0010001766;Aalberts Surface Technologies;2019;52442;;26420;
0006200037;SOVAB;2019;;;298213;
0006102152;CARRIER SCS;2019;14521;;12723;
0006201894;ArcelorMittal France - Cokerie;2019;;;319861;
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2019;1148116;;33811;
0006102760;AGRANA FRUIT FRANCE;2019;156216;;14587;
0005701322;BONGRAIN GERARD (usine);2019;121592;194380;2948;
0058502756;ARRIVE S A S -ST FULGENT;2019;;;300655;
0009000203;Office national d'études et recherches aérospatiales;2019;17579;277200;;
0007001033;PINGUIN (ex SICA DE LA VALLEE DE LA LYS);2019;;;263715;
0006601744;SA des EAUX MINERALES d'EVIAN;2019;249133;;21046;
0006209733;EQIOM BETONS;2019;;10455;;
0006112086;BLANCHISSERIE DU GRAND LYON;2019;38950;;;
0006400895;OMYA  S.AS;2019;;;172494;
0006505098;ARIANEGROUP (ex HERAKLES);2019;;83568;250;
0005200064;BERNARD DUMAS SAS;2019;;857051;;
0005601473;COVIAL SA;2019;;;66335;
0050100894;PARC ORNITHOLOGIQUE - REGIE DEPARTEMENT;2019;45927;;11459;
0005103057;SIBELCO FRANCE;2019;17562;;363;
0005401259;AIR LIQUIDE France INDUSTRIE;2019;9985;;800;
0055603429;SCEA PORCS LANVAUX;2019;12000;;;
0006400651;ARKEMA FRANCE SA;2019;1038811;;11820;
0005200869;L'ELECTROLYSE SAS;2019;21123;;1201;
0006107516;VALRHONA;2019;270052;;16015;
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2019;3153525;;;
0007002325;GLAXOSMITHKLINE;2019;;;162680;
0006401247;LAFARGEHOLCIM GRANULATS;2019;11843;;;
0030100145;SPECIALTY MINERALS FRANCE;2019;;;69641;
0052900420;SOCIETE LAITIERE DE PONTIVY;2019;32646;;54;
0006104259;Givaudan Lavirotte (Groupe ISALTIS);2019;130969;;205217;
0055301450;HOLVIA PORC;2019;;;86295;
0007207175;SYNDICAT DES EAUX;2019;;13420938;;
0005800413;REVIMA;2019;;16956;22835;
0006700526;ARLANXEO Emulsion Rubber France SAS;2019;1964732;;;
0009075401;Station du Grand Nancy située à MAXEVILLE;2019;160449;;33617;
0053501906;COOPERL ARC ATLANTIQUE;2019;;;428300;
0006401183;SEC;2019;21529;;;
0006601339;LAFARGEHOLCIM Granulats (V.Maguelonne);2019;14572;;;
0005800523;NESTLE France;2019;903855;;5175;
0054902308;FORET DE BONAMY (GAEC LA);2019;8750;;;
0006600407;Ets LAZARD;2019;151516;;;
0005500149;LOUDEAC VIANDES;2019;;;213644;
0052902065;AR BRUG (EARL);2019;13477;;;
0006301171;SARREL;2019;;;98673;
0006102962;UMICORE SPECIALTY POWDERS FRANCE;2019;128450;;10972;
0006301411;CARGILL FRANCE SAS;2019;;;216684;
0006410873;KEM ONE;2019;;;444333;
0006400528;CHARLES FARAUD;2019;153232;;12212;
0052903755;EARL DE KERVENAN;2019;7468;;;
0007000620;VYNOVA MAZINGARBE  SAS;2019;1337448;;;
0007000720;Ferroglobe Manganèse France SAS;2019;;;220945;
0006103523;OI FRANCE SAS;2019;;63337;9157;
0006300909;LNUF Lactalis Nestlé Ultra-Frais Laval;2019;;;173524;
0006700462;PRODAIR ET CIE Strasbourg;2019;204837;;;
0005801756;PAULSTRA;2019;42111;0;1925;
0005702066;SNCF VOYAGEURS (TECHNICENTRE INDUSTRIEL);2019;37407;;2021;
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2019;6897357;;;
0052901022;EARL PEMOCH AR PONT;2019;16000;;;
0005201939;BIOLANDES TECHNOLOGIES SAS;2019;31701;;77878;
0009076802;STEP - MULHOUSE;2019;512338;;1493;
0006408755;LA PROVENCALE SA;2019;27973;;166;
0006202307;LUCART SAS (ex NOVATISSUE);2019;603960;;1666;
0055602655;SCEA DE KERVREHAN;2019;7839;;;
0006300888;ALVA;2019;;;116219;
0006400371;BIOLANDES;2019;8137;;;
0053502544;ARMOR PROTEINES;2019;;;357798;
0005800370;NUFARM SA;2019;264246;;4213;
0055300181;SOCIETE NOUVELLE DE VOLAILLE - S.N.V.;2019;91729;;64656;
