identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005901066;JOHN DEERE SAS;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;25;;15 01 03;Emballages en bois;185;tonnes/an
0005901066;JOHN DEERE SAS;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;25;;20 03 01;Déchets municipaux en mélange;70;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;70;;20 01 99;Autres fractions non spécifiées ailleurs.;44.1;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;70;;02 05 02;Boues provenant du traitement in situ des effluents;8210;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;70;;20 01 01;Papier et carton;31.3;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;53;;08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;0.015;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);77;;08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;0.017;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);25;;15 01 02;Emballages en matières plastiques;4.26;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;15 01 02;Emballages en matières plastiques;0.02;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;0.088;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;20 01 01;Papier et carton;0.346;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;3.25;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);25;;20 01 40;Métaux;4;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;20 01 40;Métaux;0.5;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;20 03 07;Déchets encombrants;3.28;tonnes/an
0005901098;MILLERET Fromagerie;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;25;;20 01 40;Métaux;3.6;tonnes/an
0005901100;FIDAY GESTION;Production de déchets non dangereux;2019;D10;D10 Incinération à terre;02;;16 10 02;Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01;164;tonnes/an
0005901100;FIDAY GESTION;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);53;;10 09 10;Poussières de filtration des fumées autres que celles visées à la rubrique 10 09 09;21;tonnes/an
0005901100;FIDAY GESTION;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);70;;20 03 01;Déchets municipaux en mélange;155;tonnes/an
0005901100;FIDAY GESTION;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;62;;10 09 10;Poussières de filtration des fumées autres que celles visées à la rubrique 10 09 09;642;tonnes/an
0005901100;FIDAY GESTION;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;70;;03 01 05;Sciure de bois, copeaux, chutes, bois, panneaux de particules et placages autres que ceux visés à la rubrique 03 01 04;162;tonnes/an
0005901100;FIDAY GESTION;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;70;;03 03 08;Déchets provenant du tri de papier et de carton destinés au recyclage;11.4;tonnes/an
0005901100;FIDAY GESTION;Production de déchets non dangereux;2019;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;70;;10 09 03;Laitiers de four de fonderie;6150;tonnes/an
0005901115;COMPAGNIE FRANCAISE DU PANNEAU;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);70;;10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);6800;tonnes/an
0005901115;COMPAGNIE FRANCAISE DU PANNEAU;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;03 01 99;Déchets non spécifiés ailleurs.;1400;tonnes/an
0005901115;COMPAGNIE FRANCAISE DU PANNEAU;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;15 01 01;Emballages en papier/carton;92;tonnes/an
0005901115;COMPAGNIE FRANCAISE DU PANNEAU;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;17 04 05;Fer et acier;163;tonnes/an
0005901115;COMPAGNIE FRANCAISE DU PANNEAU;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);70;;20 03 01;Déchets municipaux en mélange;233;tonnes/an
0005901115;COMPAGNIE FRANCAISE DU PANNEAU;Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);70;;03 01 05;Sciure de bois, copeaux, chutes, bois, panneaux de particules et placages autres que ceux visés à la rubrique 03 01 04;90;tonnes/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);90;;03 01 99;Déchets non spécifiés ailleurs.;2500;tonnes/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);70;;03 01 99;Déchets non spécifiés ailleurs.;162;tonnes/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2019;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);70;;19 11 06;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 19 11 05;21.1;tonnes/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;70;;19 12 07;Bois autres que ceux visés à la rubrique 19 12 06;1740;tonnes/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2019;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;70;;20 01 01;Papier et carton;40.1;tonnes/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2019;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);69;;19 10 02;Déchets de métaux non ferreux;448;tonnes/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;57;;20 01 34;Piles et accumulateurs autres que ceux visés à la rubrique 20 01 33;0.04;tonnes/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;70;;20 01 40;Métaux;81.1;tonnes/an
0005901243;EUROSERUM SA (usine);Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;70;;19 12 01;Papier et carton;14.6;tonnes/an
0005901243;EUROSERUM SA (usine);Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;70;;20 01 99;Autres fractions non spécifiées ailleurs.;199;tonnes/an
0005901243;EUROSERUM SA (usine);Production de déchets non dangereux;2019;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;70;;02 05 02;Boues provenant du traitement in situ des effluents;2430;tonnes/an
0005901288;SUEZ RR IWS Minerals France (ex SITA FD);Production de déchets non dangereux;2019;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;39;;19 07 03;Lixiviats de décharges autres que ceux visés à la rubrique 19 07 02.;15200;tonnes/an
0005901288;SUEZ RR IWS Minerals France (ex SITA FD);Production de déchets non dangereux;2019;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;70;;19 07 03;Lixiviats de décharges autres que ceux visés à la rubrique 19 07 02.;707;tonnes/an
0005901939;SYTEVOM (CSD de Classe 2);Production de déchets non dangereux;2019;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;70;;19 07 03;Lixiviats de décharges autres que ceux visés à la rubrique 19 07 02.;6490;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);67;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;13900;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;D10;D10 Incinération à terre;25;;20 03 01;Déchets municipaux en mélange;97.4;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;D10;D10 Incinération à terre;68;;20 03 01;Déchets municipaux en mélange;1400;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;25;;20 03 06;Déchets provenant du nettoyage des égouts;1.5;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);21;;20 03 01;Déchets municipaux en mélange;1020;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;70;;16 01 17;Métaux ferreux;17.7;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;;19 01 02;Déchets de déferraillage des mâchefers;72.1;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;90;;19 01 02;Déchets de déferraillage des mâchefers;1090;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ALLEMAGNE;19 01 02;Déchets de déferraillage des mâchefers;84.9;tonnes/an
0005901990;SERTRID;Production de déchets non dangereux;2019;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;PAYS-BAS;19 01 02;Déchets de déferraillage des mâchefers;99.8;tonnes/an
0005902597;SYBERT UIOM;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);25;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;1000;tonnes/an
0005902597;SYBERT UIOM;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);70;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;888;tonnes/an
0005902597;SYBERT UIOM;Production de déchets non dangereux;2019;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);25;;19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;2020;tonnes/an
0005902685;INOVYN France;Production de déchets non dangereux;2019;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);39;;07 01 99;Déchets non spécifiés ailleurs.;0.7;tonnes/an
